Timestamp,transactions-per-second
2020-03-19 06:45:00,2.7
2020-03-20 00:15:00,1.53333333333333
2020-03-20 17:45:00,3.16666666666667
2020-03-21 11:15:00,2.66666666666667
2020-03-22 04:45:00,2.33333333333333
2020-03-22 22:15:00,2.3
2020-03-23 15:45:00,3.55
2020-03-24 09:15:00,3.95
2020-03-25 02:45:00,1.71666666666667
2020-03-25 20:30:00,2.88333333333333
2020-03-26 14:00:00,3.33333333333333
2020-03-27 07:30:00,3
2020-03-28 01:00:00,2.3
2020-03-28 18:30:00,2.96666666666667
2020-03-29 12:00:00,2.75
2020-03-30 05:30:00,2.68333333333333
2020-03-30 23:00:00,3.03333333333333
2020-03-31 16:30:00,3.78333333333333
2020-04-01 10:00:00,3.16666666666667
2020-04-02 03:30:00,2.11666666666667
2020-04-02 21:00:00,3.2
2020-04-03 14:30:00,3.56666666666667
2020-04-04 08:00:00,2.66666666666667
2020-04-05 01:30:00,2.33333333333333
2020-04-05 19:00:00,3.53333333333333
2020-04-06 12:30:00,3.8
2020-04-07 06:00:00,3
2020-04-07 23:30:00,2.73333333333333
2020-04-08 17:00:00,4.05
2020-04-09 10:30:00,3.25
2020-04-10 04:00:00,1.93333333333333
2020-04-10 21:30:00,3.25
2020-04-11 15:00:00,3.4
2020-04-12 08:30:00,2.86666666666667
2020-04-13 02:00:00,2.18333333333333
2020-04-13 19:30:00,3.83333333333333
2020-04-14 13:00:00,4.4
2020-04-15 06:30:00,3.18333333333333
2020-04-16 00:00:00,3.15
2020-04-16 17:30:00,4.15
2020-04-17 11:00:00,3.63333333333333
2020-04-18 04:30:00,2.83333333333333
2020-04-18 22:00:00,3.01666666666667
2020-04-19 15:30:00,3.53333333333333
2020-04-20 09:00:00,3.73333333333333
2020-04-21 02:30:00,2.58333333333333
2020-04-21 20:00:00,3.93333333333333
2020-04-22 13:30:00,3.91666666666667
2020-04-23 07:00:00,3.28333333333333
2020-04-24 00:30:00,2.75
