Timestamp,output-volume
2020-08-14 00:00:00,1440043.27138648
2020-08-15 00:00:00,1432177.73151402
2020-08-16 00:00:00,1819310.32164451
2020-08-17 00:00:00,2938608.11177309
2020-08-18 00:00:00,2076963.08785902
2020-08-19 00:00:00,1887293.8647586955
2020-08-20 00:00:00,1846156.891732365
2020-08-21 00:00:00,1495713.7528094356
2020-08-22 00:00:00,1358275.3397950362
2020-08-23 00:00:00,1371402.6206322552
2020-08-24 00:00:00,1864226.3705456883
2020-08-25 00:00:00,1616790.3840057622
2020-08-26 00:00:00,1947966.6229682302
2020-08-27 00:00:00,2013412.4446154772
2020-08-28 00:00:00,2165612.967719466
2020-08-29 00:00:00,1751538.2608427948
2020-08-30 00:00:00,1753307.7044367052
2020-08-31 00:00:00,2697925.47431122
2020-09-01 00:00:00,2653444.8390494054
2020-09-02 00:00:00,2306329.287014456
2020-09-03 00:00:00,2741473.928778849
2020-09-04 00:00:00,2654809.098372859
2020-09-05 00:00:00,2428545.247330027
2020-09-06 00:00:00,2294692.652075226
2020-09-07 00:00:00,2985927.900431941
2020-09-08 00:00:00,2703153.939851396
2020-09-09 00:00:00,3188715.6297665564
2020-09-10 00:00:00,3493320.23694438
2020-09-11 00:00:00,3130284.862982855
2020-09-12 00:00:00,2593736.732794764
2020-09-13 00:00:00,2620089.0871622055
2020-09-14 00:00:00,2762366.3035074216
2020-09-15 00:00:00,2860061.915580005
2020-09-16 00:00:00,3050638.9733121274
2020-09-17 00:00:00,4143516.666677047
2020-09-18 00:00:00,3787104.8162539196
2020-09-19 00:00:00,2860939.874436815
2020-09-20 00:00:00,2360008.569287177
2020-09-21 00:00:00,3456045.3842892456
2020-09-22 00:00:00,2782025.070795326
2020-09-23 00:00:00,2652893.3213329725
2020-09-24 00:00:00,2409206.5700333514
2020-09-25 00:00:00,2838226.5128510646
2020-09-26 00:00:00,2385729.1863269415
2020-09-27 00:00:00,2072273.3273457673
2020-09-28 00:00:00,2293688.5248876456
