Timestamp,estimated-transaction-volume
2021-03-08 23:00:00,134692.73664909002
2021-03-09 23:00:00,136698.28115417
2021-03-10 23:00:00,138580.23924892006
2021-03-11 23:00:00,147297.76156873
2021-03-12 23:00:00,106924.79315580004
2021-03-13 23:00:00,97732.30858978999
2021-03-15 00:00:00,129272.84107778994
2021-03-16 00:00:00,151746.42057950993
2021-03-17 00:00:00,114193.03355128004
2021-03-18 00:00:00,97079.86049105
2021-03-19 00:00:00,101925.6648301901
2021-03-20 00:00:00,57434.79735384006
2021-03-21 00:00:00,63859.55675437001
2021-03-22 00:00:00,93768.61009291999
2021-03-23 00:00:00,138498.76467873997
2021-03-24 00:00:00,126194.33793225998
2021-03-25 00:00:00,143962.96524558
2021-03-26 00:00:00,140851.73459452
2021-03-27 00:00:00,67802.90336114001
2021-03-28 00:00:00,49183.45583514
2021-03-29 00:00:00,115433.5345159
2021-03-30 00:00:00,107382.98447093
2021-03-31 00:00:00,115544.04765653
2021-04-01 00:00:00,118265.60654696
2021-04-02 00:00:00,109663.88408504
2021-04-03 00:00:00,64840.81601995
2021-04-04 00:00:00,52206.70430659998
2021-04-05 00:00:00,96628.08597559
2021-04-06 00:00:00,194745.41427442996
2021-04-07 00:00:00,112735.29549462991
2021-04-08 00:00:00,106964.76483051
2021-04-09 00:00:00,108597.95928822996
2021-04-10 00:00:00,101354.7874505
2021-04-11 00:00:00,66929.62569863001
2021-04-12 00:00:00,122009.04722556003
2021-04-13 00:00:00,150402.94827486
2021-04-14 00:00:00,148963.53949102
2021-04-15 00:00:00,119152.63513728007
2021-04-16 00:00:00,128315.86576435
2021-04-17 00:00:00,54360.71101878002
2021-04-18 00:00:00,210752.96808619003
2021-04-19 00:00:00,124206.31963259997
2021-04-20 00:00:00,150146.67631533
2021-04-21 00:00:00,125996.33039218003
2021-04-22 00:00:00,157972.36281669993
2021-04-23 00:00:00,230771.3605323499
2021-04-24 00:00:00,78195.46736635997
2021-04-25 00:00:00,114196.70124342998
2021-04-26 00:00:00,131967.16325130998
2021-04-27 00:00:00,125364.34329275996
2021-04-28 00:00:00,98636.91180535001
2021-04-29 00:00:00,133971.53715177998
2021-04-30 00:00:00,144912.82441732002
2021-05-01 00:00:00,57862.50982870001
2021-05-02 00:00:00,52587.29314847999
2021-05-03 00:00:00,102957.30488820003
2021-05-04 00:00:00,139504.71181667998
2021-05-05 00:00:00,113733.77080888
2021-05-06 00:00:00,132905.10394777
2021-05-07 00:00:00,169995.87767231005
2021-05-08 00:00:00,79085.07534623992
2021-05-09 00:00:00,92628.3448080399
2021-05-10 00:00:00,140158.66480176008
2021-05-11 00:00:00,118538.26820562
2021-05-12 00:00:00,230793.94513739008
2021-05-13 00:00:00,228542.59390796997
2021-05-14 00:00:00,157314.92807270004
2021-05-15 00:00:00,85307.66720096
2021-05-16 00:00:00,122786.69463313
2021-05-17 00:00:00,228708.8330347599
2021-05-18 00:00:00,144912.75777876
2021-05-19 00:00:00,378375.69800060976
2021-05-20 00:00:00,302706.7627693601
2021-05-21 00:00:00,188116.29092278006
2021-05-22 00:00:00,134224.16104765996
2021-05-23 00:00:00,129391.70766666996
2021-05-24 00:00:00,193504.05495958996
2021-05-25 00:00:00,162716.56950149997
2021-05-26 00:00:00,146447.02505685
2021-05-27 00:00:00,125733.41857424995
2021-05-28 00:00:00,149454.96172689003
2021-05-29 00:00:00,100953.13751616
2021-05-30 00:00:00,63227.16897454997
2021-05-31 00:00:00,91313.62678075997
2021-06-01 00:00:00,148579.26866725998
2021-06-02 00:00:00,103182.4673566
2021-06-03 00:00:00,105841.17874948
2021-06-04 00:00:00,91780.40943912003
2021-06-05 00:00:00,60287.980412790006
2021-06-06 00:00:00,43096.6319019
2021-06-07 00:00:00,111301.18047508996
2021-06-08 00:00:00,148507.31436820002
2021-06-09 00:00:00,116051.36336524998
2021-06-10 00:00:00,125318.06867297001
2021-06-11 00:00:00,94723.61104957004
2021-06-12 00:00:00,59967.976659089996
2021-06-13 00:00:00,42109.398619559994
2021-06-14 00:00:00,125065.74957131999
2021-06-15 00:00:00,101585.65241742002
2021-06-16 00:00:00,99540.80141526
2021-06-17 00:00:00,89449.54939378999
2021-06-18 00:00:00,139353.54761457007
2021-06-19 00:00:00,61018.74947283999
2021-06-20 00:00:00,62298.11551337001
2021-06-21 00:00:00,143916.13694339007
2021-06-22 00:00:00,153753.76250742996
2021-06-23 00:00:00,130180.00292371002
2021-06-24 00:00:00,114686.7586801
2021-06-25 00:00:00,131555.63487137
2021-06-26 00:00:00,74193.72128127003
2021-06-27 00:00:00,64113.770702539994
2021-06-28 00:00:00,107456.50451149003
2021-06-29 00:00:00,92676.59625325
2021-06-30 00:00:00,106768.84924044998
2021-07-01 00:00:00,107687.51786929002
2021-07-02 00:00:00,133602.83768215007
2021-07-03 00:00:00,44635.85969855
2021-07-04 00:00:00,43003.61401839996
2021-07-05 00:00:00,63668.697178220005
2021-07-06 00:00:00,68715.83502938999
2021-07-07 00:00:00,69820.13769948999
2021-07-08 00:00:00,102080.98703157998
2021-07-09 00:00:00,77080.74572203998
2021-07-10 00:00:00,32759.988521400002
2021-07-11 00:00:00,40238.941236670005
2021-07-12 00:00:00,105167.23009464997
2021-07-13 00:00:00,78854.82413171002
2021-07-14 00:00:00,87612.81825696002
2021-07-15 00:00:00,111112.10250354995
2021-07-16 00:00:00,89951.99809686
2021-07-17 00:00:00,128732.60995511997
2021-07-18 00:00:00,33184.41271194999
2021-07-19 00:00:00,96477.00000923005
2021-07-20 00:00:00,98595.84808342005
2021-07-21 00:00:00,109515.85313326001
2021-07-22 00:00:00,80447.65097739997
2021-07-23 00:00:00,77662.88075568
2021-07-24 00:00:00,49924.11416729002
2021-07-25 00:00:00,53105.004183099976
2021-07-26 00:00:00,226430.03552091008
2021-07-27 00:00:00,194203.67584961
2021-07-28 00:00:00,150834.39273454997
2021-07-29 00:00:00,219338.05867968997
2021-07-30 00:00:00,92331.05136824999
2021-07-31 00:00:00,46111.694230629975
2021-08-01 00:00:00,41482.90396181001
2021-08-02 00:00:00,85486.76578495998
2021-08-03 00:00:00,98317.21529283992
2021-08-04 00:00:00,105169.56192678004
2021-08-05 00:00:00,81224.23415741998
2021-08-06 00:00:00,107106.69802449002
2021-08-07 00:00:00,50547.70621262002
2021-08-08 00:00:00,64611.06558272001
2021-08-09 00:00:00,135551.11287649992
2021-08-10 00:00:00,98387.30865228994
2021-08-11 00:00:00,125935.86866057996
2021-08-12 00:00:00,76612.52767505997
2021-08-13 00:00:00,83616.42702281
2021-08-14 00:00:00,67083.52602892
2021-08-15 00:00:00,52559.408261119985
2021-08-16 00:00:00,92750.85873921
2021-08-17 00:00:00,63558.76575753995
2021-08-18 00:00:00,94389.70729551
2021-08-19 00:00:00,69294.70819994996
2021-08-20 00:00:00,119052.04587741997
2021-08-21 00:00:00,81496.83074446997
2021-08-22 00:00:00,31672.406721460004
2021-08-23 00:00:00,115987.33227127
2021-08-24 00:00:00,85096.33595319005
2021-08-25 00:00:00,125322.87874285005
2021-08-26 00:00:00,113517.42227446998
2021-08-27 00:00:00,61248.51484542998
2021-08-28 00:00:00,37355.89089151
2021-08-29 00:00:00,33922.00143055999
2021-08-30 00:00:00,79769.42798387005
2021-08-31 00:00:00,86238.12602246003
2021-09-01 00:00:00,114073.11146593
2021-09-02 00:00:00,131003.98157835005
2021-09-03 00:00:00,97566.90553828001
2021-09-04 00:00:00,47856.71558522001
2021-09-05 00:00:00,39582.06791013
2021-09-06 00:00:00,84441.81671516999
2021-09-07 00:00:00,144717.09398706997
2021-09-08 00:00:00,98946.97594101999
2021-09-09 00:00:00,115492.13567961004
2021-09-10 00:00:00,147029.91645091
2021-09-11 00:00:00,43275.05061409999
2021-09-12 00:00:00,33474.155105680016
2021-09-13 00:00:00,97705.78207981006
2021-09-14 00:00:00,97109.59537164998
2021-09-15 00:00:00,79636.55539058003
2021-09-16 00:00:00,86783.40178575
2021-09-17 00:00:00,69650.11100462003
2021-09-18 00:00:00,38910.209340090005
2021-09-19 00:00:00,37653.9991042
2021-09-20 00:00:00,128212.20438096003
2021-09-21 00:00:00,89853.07056703
2021-09-22 00:00:00,84533.54037564997
2021-09-23 00:00:00,81457.42814015
2021-09-24 00:00:00,108301.01729243994
2021-09-25 00:00:00,35194.4086524
2021-09-26 00:00:00,61153.265041449966
2021-09-27 00:00:00,81182.00154142003
2021-09-28 00:00:00,88158.36018488999
2021-09-29 00:00:00,72195.87669471
2021-09-30 00:00:00,104272.97916858002
2021-10-01 00:00:00,90970.89286922997
2021-10-02 00:00:00,80719.85008298
2021-10-03 00:00:00,41557.00909176004
2021-10-04 00:00:00,102909.81429294006
2021-10-05 00:00:00,107906.31877513997
2021-10-06 00:00:00,118924.67190520001
2021-10-07 00:00:00,129879.95162871
2021-10-08 00:00:00,113932.98121166004
2021-10-09 00:00:00,45026.405766140015
2021-10-10 00:00:00,42525.02005702001
2021-10-11 00:00:00,90447.96070062995
2021-10-12 00:00:00,112244.76468736999
2021-10-13 00:00:00,89250.03202410002
2021-10-14 00:00:00,102277.04016405003
2021-10-15 00:00:00,134826.05645759005
2021-10-16 00:00:00,66249.96516688998
2021-10-17 00:00:00,42448.32878916001
2021-10-18 00:00:00,105357.64495325
2021-10-19 00:00:00,121998.86661381996
2021-10-20 00:00:00,126664.68606439994
2021-10-21 00:00:00,161584.92103882015
2021-10-22 00:00:00,111578.75123294999
2021-10-23 00:00:00,45134.15790074001
2021-10-24 00:00:00,53526.52950846003
2021-10-25 00:00:00,89913.99927074004
2021-10-26 00:00:00,77641.64849801
2021-10-27 00:00:00,103462.54930636998
2021-10-28 00:00:00,112877.27332580995
2021-10-29 00:00:00,147322.26642706
2021-10-30 00:00:00,49018.85313837001
2021-10-31 00:00:00,50315.367885230015
2021-11-01 00:00:00,117954.80061329997
2021-11-02 00:00:00,135404.1259715801
2021-11-03 00:00:00,126408.61528790997
2021-11-04 00:00:00,77966.28840901
2021-11-05 00:00:00,104621.72662811
2021-11-06 00:00:00,45240.385022600014
2021-11-07 00:00:00,39509.70627244
2021-11-07 23:00:00,119452.26440912997
2021-11-08 23:00:00,125889.48941427
2021-11-09 23:00:00,100574.93978133994
2021-11-10 23:00:00,80449.79403605
2021-11-11 23:00:00,98257.56368098997
2021-11-12 23:00:00,42797.712006129965
2021-11-13 23:00:00,33926.02828846999
2021-11-14 23:00:00,87814.12363352005
2021-11-15 23:00:00,172619.97947002988
2021-11-16 23:00:00,125182.07688449997
2021-11-17 23:00:00,173140.13427701
2021-11-18 23:00:00,105606.86525593996
2021-11-19 23:00:00,49278.099965259986
2021-11-20 23:00:00,43725.179913130014
2021-11-21 23:00:00,122663.73002316999
2021-11-22 23:00:00,108312.94610404005
2021-11-23 23:00:00,100473.84113069002
2021-11-24 23:00:00,154370.39923949004
2021-11-25 23:00:00,209797.49078659006
2021-11-26 23:00:00,45224.117102359975
2021-11-27 23:00:00,34328.362514490014
2021-11-28 23:00:00,130896.69728955
2021-11-29 23:00:00,104930.52298136996
2021-11-30 23:00:00,150471.89451069006
2021-12-01 23:00:00,135512.53324978997
2021-12-02 23:00:00,107792.28409776998
2021-12-03 23:00:00,155768.02600966988
2021-12-04 23:00:00,69712.07361102
2021-12-05 23:00:00,155029.12461308995
2021-12-06 23:00:00,130614.47356690995
2021-12-07 23:00:00,120016.05204467007
2021-12-08 23:00:00,153096.70575223997
2021-12-09 23:00:00,96269.99303367999
2021-12-11 23:00:00,25738.26463373001
2021-12-12 23:00:00,99493.18428562001
2021-12-13 23:00:00,99033.00378199996
2021-12-14 23:00:00,76179.90056159
2021-12-15 23:00:00,88182.58151229
2021-12-16 23:00:00,104543.61637133005
2021-12-17 23:00:00,63956.37166935
2021-12-18 23:00:00,25449.64662415
2021-12-19 23:00:00,110939.86415965001
2021-12-21 23:00:00,96583.74582564001
2021-12-22 23:00:00,126705.48187488996
2021-12-24 23:00:00,106268.26495186999
2021-12-25 23:00:00,29066.725775560004
2021-12-26 23:00:00,79153.38643336005
2021-12-27 23:00:00,91711.92488052
2021-12-28 23:00:00,131348.94646207994
2021-12-29 23:00:00,96857.74217229002
2021-12-30 23:00:00,172549.44993864003
2021-12-31 23:00:00,48673.23487218001
2022-01-01 23:00:00,30402.677093629998
2022-01-02 23:00:00,60782.52690007
2022-01-03 23:00:00,136044.53807290006
2022-01-04 23:00:00,89836.47580629
2022-01-05 23:00:00,138172.89238369
2022-01-06 23:00:00,133087.15852486005
2022-01-07 23:00:00,43187.197594330006
2022-01-08 23:00:00,41116.35498264001
2022-01-09 23:00:00,102343.59557130001
2022-01-10 23:00:00,120610.08929304997
2022-01-11 23:00:00,98083.55643002005
2022-01-12 23:00:00,93998.52954619995
2022-01-13 23:00:00,94804.90872750002
2022-01-14 23:00:00,35830.179749780014
2022-01-15 23:00:00,28095.627085999997
2022-01-16 23:00:00,83916.59603149001
2022-01-17 23:00:00,82626.61526040999
2022-01-18 23:00:00,149352.21045549997
2022-01-19 23:00:00,115941.78546337996
2022-01-20 23:00:00,234294.39287770004
2022-01-21 23:00:00,147460.49063709998
2022-01-22 23:00:00,72542.50221724003
2022-01-23 23:00:00,201415.99056280992
2022-01-24 23:00:00,131001.51142347
2022-01-25 23:00:00,125466.59237445003
2022-01-26 23:00:00,147495.40500443007
2022-01-27 23:00:00,112225.77241289998
2022-01-28 23:00:00,126825.18781198005
2022-01-29 23:00:00,170445.63011344994
2022-01-30 23:00:00,130352.53838152996
2022-01-31 23:00:00,210121.41523097
2022-02-01 23:00:00,72998.74524623001
2022-02-02 23:00:00,103723.06736606997
2022-02-03 23:00:00,103407.24374440005
2022-02-04 23:00:00,77656.59820082996
2022-02-05 23:00:00,42789.79031037998
2022-02-06 23:00:00,123921.03279179001
2022-02-07 23:00:00,133484.65465247002
2022-02-08 23:00:00,83927.67605259005
2022-02-09 23:00:00,122295.04144476999
2022-02-10 23:00:00,146995.58341185996
2022-02-11 23:00:00,53188.311253830005
2022-02-12 23:00:00,31942.759230000014
2022-02-13 23:00:00,88497.96670294003
2022-02-14 23:00:00,136575.63913294
2022-02-15 23:00:00,86395.78056352002
2022-02-16 23:00:00,87477.62437058002
2022-02-17 23:00:00,101204.25214904001
2022-02-18 23:00:00,40499.18342304999
2022-02-19 23:00:00,37944.95337985999
2022-02-20 23:00:00,104854.68551052996
2022-02-21 23:00:00,94490.16591402006
2022-02-22 23:00:00,78757.00689969001
2022-02-23 23:00:00,172501.45239273
2022-02-24 23:00:00,136990.0515837
2022-02-25 23:00:00,61083.43235466
2022-02-26 23:00:00,47576.50567775003
2022-02-27 23:00:00,148868.95381808
2022-02-28 23:00:00,157680.47759964998
2022-03-01 23:00:00,123584.07941110003
2022-03-02 23:00:00,105955.36488660997
2022-03-03 23:00:00,138659.30657739003
2022-03-04 23:00:00,41239.95440114001
2022-03-05 23:00:00,31278.439305239986
2022-03-06 23:00:00,119315.27416087998
2022-03-07 23:00:00,101263.90506946998
2022-03-08 23:00:00,150181.87633047006
2022-03-09 23:00:00,122390.43340874002
2022-03-10 23:00:00,134710.86432169998
2022-03-11 23:00:00,36313.20222444
2022-03-12 23:00:00,37006.69722551999
2022-03-14 00:00:00,80633.22499101002
2022-03-15 00:00:00,90413.32526172
2022-03-16 00:00:00,112838.07220601005
2022-03-17 00:00:00,161726.05184977004
2022-03-18 00:00:00,143149.02926728
2022-03-19 00:00:00,53237.29065113001
2022-03-20 00:00:00,30890.887659049993
2022-03-21 00:00:00,153454.47722655002
2022-03-22 00:00:00,105009.55649555
2022-03-23 00:00:00,93649.44800329997
2022-03-24 00:00:00,97916.39908705001
2022-03-25 00:00:00,168595.96907151
2022-03-26 00:00:00,42477.84547710999
2022-03-27 00:00:00,91042.01759302999
2022-03-28 00:00:00,148836.1034526201
2022-03-29 00:00:00,156217.22542340003
2022-03-30 00:00:00,110626.08476633995
2022-03-31 00:00:00,165565.37098408994
2022-04-01 00:00:00,140416.55848442996
2022-04-02 00:00:00,53452.590282970006
2022-04-03 00:00:00,44479.87854024997
2022-04-04 00:00:00,107249.81232902005
2022-04-05 00:00:00,88796.46817405996
2022-04-06 00:00:00,111934.73690528002
2022-04-07 00:00:00,101195.73243435002
2022-04-08 00:00:00,74311.35798644
2022-04-09 00:00:00,47755.16520333998
2022-04-10 00:00:00,43522.495235070004
2022-04-11 00:00:00,125638.49516609007
2022-04-12 00:00:00,88775.69915494004
2022-04-13 00:00:00,91376.22846382998
2022-04-14 00:00:00,151527.4203346101
2022-04-15 00:00:00,62358.20667260997
2022-04-16 00:00:00,43994.79095343003
2022-04-17 00:00:00,30898.079945900008
2022-04-18 00:00:00,82326.85502948001
2022-04-19 00:00:00,91260.94508562006
