,time,open,high,low,close,volume
993,2016-09-27 00:00:00,608.94,609.91,602.01,605.53,3196.8005667
994,2016-09-28 00:00:00,605.5,605.77,603.07,603.76,2052.84259047001
995,2016-09-29 00:00:00,604.01,607.96,603.04,604.6,3144.33070203999
996,2016-09-30 00:00:00,604.6,613.27,603.99,611.1,2363.90769958999
997,2016-10-01 00:00:00,611.1,616.87,611.1,614.09,1900.06005167999
998,2016-10-02 00:00:00,614.08,614.21,575,609.09,4967.64168069006
999,2016-10-03 00:00:00,608.98,618,608.91,612.67,3284.72217779001
1000,2016-10-04 00:00:00,612.68,614.11,609.63,610.98,4006.49696250003
1001,2016-10-05 00:00:00,610.71,617.28,610,614.09,3411.10704120003
1002,2016-10-06 00:00:00,614.3,615.9,612.68,613.51,3075.05759652
1003,2016-10-07 00:00:00,613.95,621.71,613,620.13,4853.35465297004
1004,2016-10-08 00:00:00,619.99,622.87,617.91,620.5,3113.23669710005
1005,2016-10-09 00:00:00,620.7,620.91,614.01,616.56,2735.93897282
1006,2016-10-10 00:00:00,616.55,620,615.91,618.87,3178.06655812001
1007,2016-10-11 00:00:00,618.87,646.86,618.06,641.87,12434.7475690702
1008,2016-10-12 00:00:00,642,644.07,636.91,637.63,3854.24778624002
1009,2016-10-13 00:00:00,637.62,644.29,636.38,637.01,5009.93379241005
1010,2016-10-14 00:00:00,637.01,645.4,636.72,643,6637.09071324007
1011,2016-10-15 00:00:00,642.74,645.69,637.91,640.2,2402.26242554
1012,2016-10-16 00:00:00,640.42,645.8,639.82,644.18,2389.29065568
1013,2016-10-17 00:00:00,644.17,644.56,637.58,639.79,5018.03177220003
1014,2016-10-18 00:00:00,639.71,641.98,632.93,638.68,6087.91173668002
1015,2016-10-19 00:00:00,638.69,644,627.84,631.77,8991.46184485016
1016,2016-10-20 00:00:00,631.56,633.61,628,632.46,3336.85339327005
1017,2016-10-21 00:00:00,632.46,639,632,636.73,7218.71238716002
1018,2016-10-22 00:00:00,635.91,672.2,635.06,664.99,10094.58498193
1019,2016-10-23 00:00:00,664.99,671.4,656.04,659.03,5729.98352418004
1020,2016-10-24 00:00:00,658.36,659.41,654.01,654.65,5695.45023816004
1021,2016-10-25 00:00:00,654.35,670,652.6,659.52,5525.77069839003
1022,2016-10-26 00:00:00,659.49,685.84,658.46,678.7,11694.7207574001
1023,2016-10-27 00:00:00,678.7,690.92,676.69,688.67,12929.4740869501
1024,2016-10-28 00:00:00,688.29,695.34,681.08,693.47,10104.6272574201
1025,2016-10-29 00:00:00,693.32,724,691.42,714.51,15281.3597846301
1026,2016-10-30 00:00:00,714.74,716.66,696.96,702.55,12196.4548123902
1027,2016-10-31 00:00:00,702.57,709,687.6,701.02,8567.8597169401
1028,2016-11-01 00:00:00,701.01,746.55,701.01,734.6,22309.5425613197
1029,2016-11-02 00:00:00,734.6,751.47,723.59,750.85,9392.42912698002
1030,2016-11-03 00:00:00,751.1,754.66,676,692.51,28203.1650261297
1031,2016-11-04 00:00:00,692.66,710.9,686.42,707.62,14558.2856555302
1032,2016-11-05 00:00:00,708.15,713.88,700.82,708.89,6022.25996563
1033,2016-11-06 00:00:00,709.14,721.61,700.01,713.95,7163.32896867004
1034,2016-11-07 00:00:00,713.8,713.8,700.02,705.55,3788.61245453003
1035,2016-11-08 00:00:00,705.42,717.99,703,711.99,9870.58000188007
1036,2016-11-09 00:00:00,711.98,743.06,708.5,724.54,15100.0995733101
1037,2016-11-10 00:00:00,723.37,725,709.13,714.87,4457.54406507004
1038,2016-11-11 00:00:00,714.87,719.37,712.03,716.22,4914.19872949002
1039,2016-11-12 00:00:00,716.61,716.99,700.1,703.57,5914.20699190992
1040,2016-11-13 00:00:00,703.56,706.47,687.6,703.64,8691.96006393006
1041,2016-11-14 00:00:00,703.61,709.91,698.76,707.43,6011.54651731006
1042,2016-11-15 00:00:00,707.44,720.05,707.4,712.17,7936.33043227999
1043,2016-11-16 00:00:00,712,747.49,710,744.98,17948.5067142801
1044,2016-11-17 00:00:00,744.98,763.85,735,740.67,14889.3087468902
1045,2016-11-18 00:00:00,740.01,759.89,734.5,753.97,6962.71085661007
1046,2016-11-19 00:00:00,753.91,759.99,740,752.9,6044.66287600001
1047,2016-11-20 00:00:00,752.17,757,711.16,729.67,13912.6238054002
1048,2016-11-21 00:00:00,729.68,740.6,728.08,738.99,7200.78511530006
1049,2016-11-22 00:00:00,739,753.91,733.25,749.85,9485.31653992002
1050,2016-11-23 00:00:00,749.85,750.91,730.79,742,5581.25749339006
1051,2016-11-24 00:00:00,741.99,744.32,727.61,737.61,6069.21753303018
1052,2016-11-25 00:00:00,737.67,741.12,730,740.36,4062.2591371601
1053,2016-11-26 00:00:00,739.77,740.99,720,731.19,4490.18685577
1054,2016-11-27 00:00:00,731.27,736.19,722.5,724.9,3495.31780063057
1055,2016-11-28 00:00:00,724.99,734.99,724.99,731.52,4139.05898631042
1056,2016-11-29 00:00:00,731.52,734.89,728.68,731.05,5649.69631816001
1057,2016-11-30 00:00:00,731.06,743.14,728.98,739,5529.65195159008
1058,2016-12-01 00:00:00,739,756,738.8,755.36,13400.3128640701
1059,2016-12-02 00:00:00,755.42,779.21,755.15,774.88,13415.1899430304
1060,2016-12-03 00:00:00,774.87,774.87,755.98,765.46,5730.44318638009
1061,2016-12-04 00:00:00,765.98,769.99,758.82,768.5,4202.67589499
1062,2016-12-05 00:00:00,768.5,769,744.59,750.62,10067.8722018801
1063,2016-12-06 00:00:00,750.85,758.5,750.44,757.36,5279.31102049009
1064,2016-12-07 00:00:00,757.18,774.92,746.16,765.01,10694.9544167901
1065,2016-12-08 00:00:00,765.02,773.2,762.66,765.01,4751.01944947002
1066,2016-12-09 00:00:00,765.01,772.72,765,770.5,3651.76507059
1067,2016-12-10 00:00:00,770.5,777.77,769.99,772.9,3364.77600041
1068,2016-12-11 00:00:00,773.01,773.73,761.84,770.21,4144.94343010001
1069,2016-12-12 00:00:00,770.21,785,770.21,777.99,6758.33976156003
1070,2016-12-13 00:00:00,777.99,788.87,762.89,775,5581.84400278004
1071,2016-12-14 00:00:00,775,781.16,771.15,774.49,3680.69569057001
1072,2016-12-15 00:00:00,774.5,780.12,774.5,777.43,3184.82202996003
1073,2016-12-16 00:00:00,777.78,785.06,775.85,784.17,4774.94217575004
1074,2016-12-17 00:00:00,784.17,793,782.93,790.99,6201.33773511001
1075,2016-12-18 00:00:00,790.99,792.8,784.36,790.21,2432.0011579
1076,2016-12-19 00:00:00,790.18,792.27,787.75,790.59,2153.17342050999
1077,2016-12-20 00:00:00,790.59,802.33,787.86,797.99,6992.55928622007
1078,2016-12-21 00:00:00,797.99,830.5,794.95,829.34,16218.6405102205
1079,2016-12-22 00:00:00,829.33,874,825,859.2,15249.7644032003
1080,2016-12-23 00:00:00,859,920,859,918.99,26032.6640386989
1081,2016-12-24 00:00:00,917.29,919.99,882.41,895.24,7388.14310165006
1082,2016-12-25 00:00:00,895.31,904.55,858.62,898,12044.6331932602
1083,2016-12-26 00:00:00,898,920,894.21,906.4,11822.1568062802
1084,2016-12-27 00:00:00,906.37,940,903.51,936.43,9187.2716467002
1085,2016-12-28 00:00:00,936.42,983,935.93,981.7,20822.7664217397
1086,2016-12-29 00:00:00,981.7,983,945,974.74,22557.8630825002
1087,2016-12-30 00:00:00,973.41,974.32,929.5,959.26,19356.9587425599
1088,2016-12-31 00:00:00,959.19,968.2,945.01,966.58,7156.0277171801
1089,2017-01-01 00:00:00,966.61,1006.5,961.26,998.99,13441.1489754802
1090,2017-01-02 00:00:00,999,1035,994.1,1019.3,21808.6345049701
1091,2017-01-03 00:00:00,1019.6,1040,1013.5,1037.5,14107.9557139402
1092,2017-01-04 00:00:00,1037.6,1150,1036.4,1139.6,53728.8387676194
1093,2017-01-05 00:00:00,1138.3,1166,850.79,1003.2,91204.8248665097
1094,2017-01-06 00:00:00,1003.8,1025,871,898.5,57405.1450472002
1095,2017-01-07 00:00:00,898.2,911.09,815,908,40602.99825714
1096,2017-01-08 00:00:00,908.03,943.6,890,915.9,30742.5954324863
1097,2017-01-09 00:00:00,915.9,916.7,875,903,16587.3436889306
1098,2017-01-10 00:00:00,903.01,918,895.48,905.76,12138.6220522599
1099,2017-01-11 00:00:00,905.76,923.66,760,779.54,62866.9394011799
1100,2017-01-12 00:00:00,779.54,831.18,735,804.58,35912.5332048581
1101,2017-01-13 00:00:00,804.58,832.39,775.61,828.12,25872.9606261993
1102,2017-01-14 00:00:00,827.22,838.54,800.03,815.3,12532.91801594
1103,2017-01-15 00:00:00,816.7,823,805.03,820.74,5392.39823595011
1104,2017-01-16 00:00:00,821.16,837.97,813.94,830.1,7652.41647063009
1105,2017-01-17 00:00:00,830,910.8,828,903.99,27345.2265639792
1106,2017-01-18 00:00:00,903.99,913.85,847.23,887.46,21304.1073996193
1107,2017-01-19 00:00:00,887.49,910.03,883.49,900.29,15082.0972894705
1108,2017-01-20 00:00:00,901.56,904.99,883.06,895.74,9494.9637827601
1109,2017-01-21 00:00:00,896.14,931.01,893.89,924.02,12173.6185188502
1110,2017-01-22 00:00:00,924.3,939.9,892,923.72,21843.9627959292
1111,2017-01-23 00:00:00,923.72,928.87,905.99,908.52,9766.87832709054
1112,2017-01-24 00:00:00,908.36,927.34,884.2,886.1,20709.8354672402
1113,2017-01-25 00:00:00,886.45,899.61,884.2,893.35,10476.7311703202
1114,2017-01-26 00:00:00,893.9,917.64,893.49,915.12,9821.49759912015
1115,2017-01-27 00:00:00,915.1,922.16,905,916.7,10140.8997787201
1116,2017-01-28 00:00:00,916.98,923.99,915.01,919.43,3614.96133848001
1117,2017-01-29 00:00:00,919.48,922.99,910.72,912.55,2700.81599477999
1118,2017-01-30 00:00:00,912.56,920.89,910.01,917.35,3459.90937732
1119,2017-01-31 00:00:00,917.35,969.4,916.75,966.19,19636.0516497089
1120,2017-02-01 00:00:00,966.2,985,960.1,983.73,11349.8624264704
1121,2017-02-02 00:00:00,983.75,1010.6,970.1,1007,17790.5587691402
1122,2017-02-03 00:00:00,1007,1020.5,986.11,1015.7,18970.0029197292
1123,2017-02-04 00:00:00,1015.8,1040,1001.6,1031.1,17193.3583042801
1124,2017-02-05 00:00:00,1030.9,1033,995.1,1006.6,16188.3222071304
1125,2017-02-06 00:00:00,1007,1026.3,1006,1022.6,8898.68443426004
1126,2017-02-07 00:00:00,1022.8,1056.4,1021.7,1052.1,15185.9733808304
1127,2017-02-08 00:00:00,1052.5,1070,1006.5,1048.8,23087.4318150293
1128,2017-02-09 00:00:00,1049,1078,936.34,984.97,59960.080087631
1129,2017-02-10 00:00:00,984.97,1002,949.36,992,24479.8864293895
1130,2017-02-11 00:00:00,992.02,1009,984.01,1000.1,9333.99287000022
1131,2017-02-12 00:00:00,1000,1005.8,992.33,996.01,4334.14418188987
1132,2017-02-13 00:00:00,996,1004.8,974.22,996.5,9050.8522955902
1133,2017-02-14 00:00:00,996.52,1019,988.6,1013.3,12201.4165902302
1134,2017-02-15 00:00:00,1013.4,1018.2,1002.3,1013.9,5612.05335299008
1135,2017-02-16 00:00:00,1013.9,1045.8,1013.9,1038.5,11260.0458422903
1136,2017-02-17 00:00:00,1037.2,1067.4,1033.1,1056.2,16170.4896515203
1137,2017-02-18 00:00:00,1056.9,1071.1,1053.1,1059.7,7148.61940527015
1138,2017-02-19 00:00:00,1059.1,1066,1045,1056.2,6437.65012328009
1139,2017-02-20 00:00:00,1056.3,1110,1040.1,1091.2,13291.4059850103
1140,2017-02-21 00:00:00,1091.8,1134,1085,1129.6,24501.7230105393
1141,2017-02-22 00:00:00,1130.1,1140,1106.4,1125.5,14325.9646490103
1142,2017-02-23 00:00:00,1125.6,1197,1116.5,1189.8,26155.6469499494
1143,2017-02-24 00:00:00,1189.5,1222.4,1110,1185.4,48194.7342883788
1144,2017-02-25 00:00:00,1185.4,1189.9,1131.3,1153,16284.7020836299
1145,2017-02-26 00:00:00,1153,1186.1,1130.7,1178.3,11081.0464165302
1146,2017-02-27 00:00:00,1178.7,1204,1170,1195.5,11761.4628949301
1147,2017-02-28 00:00:00,1195.7,1216,1176.6,1189.1,17472.5765479201
1148,2017-03-01 00:00:00,1189.1,1236.4,1186,1233.2,22515.1437391486
1149,2017-03-02 00:00:00,1233.7,1285.9,1212,1258,30567.9957589571
1150,2017-03-03 00:00:00,1258.5,1294.9,1256,1289.2,22291.0417463697
1151,2017-03-04 00:00:00,1289.2,1291.9,1240,1267.8,15548.9897331203
1152,2017-03-05 00:00:00,1267,1279.9,1245,1278.4,9315.37985801006
1153,2017-03-06 00:00:00,1278.5,1287.8,1268,1279.2,9601.03362080023
1154,2017-03-07 00:00:00,1279.3,1282,1185,1232.4,42010.7734578195
1155,2017-03-08 00:00:00,1232.3,1243.6,1142.1,1150,46839.6462674502
1156,2017-03-09 00:00:00,1149.4,1207.6,1136,1190.4,24142.6986455788
1157,2017-03-10 00:00:00,1190.3,1339.9,958.5,1115.4,104909.771706126
1158,2017-03-11 00:00:00,1113,1196.6,1101.2,1172.4,31258.1893224986
1159,2017-03-12 00:00:00,1172.5,1232.7,1166.8,1224.4,18976.8181756998
1160,2017-03-13 00:00:00,1224.4,1247.3,1206.7,1238.5,23066.9979558698
1161,2017-03-14 00:00:00,1238.5,1258.8,1218.9,1245,17971.7632410601
1162,2017-03-15 00:00:00,1244.4,1263.9,1241,1256.2,15839.6247415402
1163,2017-03-16 00:00:00,1257.1,1259.7,1132.5,1168.6,51470.95183399
1164,2017-03-17 00:00:00,1169.1,1169.8,1065,1070.4,59231.7153708893
1165,2017-03-18 00:00:00,1067.8,1097.9,935.11,971.51,87862.7376000396
1166,2017-03-19 00:00:00,971.63,1059,969.4,1016.5,40547.8001733593
1167,2017-03-20 00:00:00,1016.1,1054.2,1011,1040.5,20542.7619701799
1168,2017-03-21 00:00:00,1040.5,1122.3,1039,1115.9,33405.3452008094
1169,2017-03-22 00:00:00,1115.7,1116,985.55,1039.1,41325.1195286282
1170,2017-03-23 00:00:00,1039.3,1055,1018,1032.7,19321.7370522401
1171,2017-03-24 00:00:00,1032.7,1034.6,928,942.13,43525.1162335468
1172,2017-03-25 00:00:00,942.14,981,888.2,972.17,46012.43192404
1173,2017-03-26 00:00:00,972.17,1006,950.1,968.9,33261.2371701374
1174,2017-03-27 00:00:00,969,1046.9,960.1,1042.7,31918.3455324584
1175,2017-03-28 00:00:00,1042.8,1068.9,1016.2,1044.7,25249.2877768799
1176,2017-03-29 00:00:00,1044.3,1059,1008.5,1041.8,22321.1913768087
1177,2017-03-30 00:00:00,1041.7,1053.5,1021.2,1041.2,24804.7574417179
1178,2017-03-31 00:00:00,1041.2,1089.4,1035,1081.5,27501.3077320672
1179,2017-04-01 00:00:00,1081.3,1106.9,1070,1093.5,16999.2779878399
1180,2017-04-02 00:00:00,1093.3,1118.2,1080.9,1107.5,20419.5834498486
1181,2017-04-03 00:00:00,1107.6,1159.9,1107.5,1150.1,30421.8775209303
1182,2017-04-04 00:00:00,1150.2,1165.6,1124,1145.8,21160.7229220402
1183,2017-04-05 00:00:00,1145.7,1146.7,1111.2,1140.4,22550.2432796291
1184,2017-04-06 00:00:00,1140.5,1206.4,1140.3,1191.5,32172.3977498992
1185,2017-04-07 00:00:00,1191.5,1209,1176.7,1196.6,20436.90678347
1186,2017-04-08 00:00:00,1196.4,1202.9,1171,1188.1,11020.4610027101
1187,2017-04-09 00:00:00,1188.1,1226.9,1179.4,1215.9,16311.4410083001
1188,2017-04-10 00:00:00,1216.3,1229.9,1208,1220.3,11550.7684400504
1189,2017-04-11 00:00:00,1220.2,1244.7,1209.1,1235.6,9556.43937579011
1190,2017-04-12 00:00:00,1236,1244.3,1221,1227.4,12009.3682236701
1191,2017-04-13 00:00:00,1227.4,1235.3,1163.3,1186.9,19137.2805039994
1192,2017-04-14 00:00:00,1189.2,1219.2,1184,1206.8,12312.6693265707
1193,2017-04-15 00:00:00,1206.7,1215,1190,1193.3,9146.27230828019
1194,2017-04-16 00:00:00,1194,1217.6,1190.1,1212,4501.30140112008
1195,2017-04-17 00:00:00,1212.5,1247,1202,1240,15156.7622115203
1196,2017-04-18 00:00:00,1240,1274.8,1237,1265.4,16135.9472092702
1197,2017-04-19 00:00:00,1265.2,1272,1254.3,1260.5,7585.47446029015
1198,2017-04-20 00:00:00,1260.5,1326.9,1259.9,1308.5,15619.6529428702
1199,2017-04-21 00:00:00,1308.5,1333.1,1307,1327,7996.0628207001
1200,2017-04-22 00:00:00,1327,1354.9,1290,1346.4,12373.8102048603
1201,2017-04-23 00:00:00,1345.4,1359,1336,1355.2,7747.28495256015
1202,2017-04-24 00:00:00,1355.3,1359.6,1325,1345,7914.95740395021
1203,2017-04-25 00:00:00,1345,1378.5,1342.1,1371.1,8274.25031814016
1204,2017-04-26 00:00:00,1372.1,1411.7,1362.3,1400,11805.3850042802
1205,2017-04-27 00:00:00,1399.3,1449.7,1392.5,1440.3,10395.0229218703
1206,2017-04-28 00:00:00,1440.5,1447,1366,1415.6,14015.4395093903
1207,2017-04-29 00:00:00,1415.9,1439.5,1400.1,1423.6,8767.24728441024
1208,2017-04-30 00:00:00,1425.4,1443.7,1400.1,1435,8518.99891980005
1209,2017-05-01 00:00:00,1435.3,1560,1432,1533,22304.3877604697
1210,2017-05-02 00:00:00,1533,1604.6,1473,1558.5,16733.9475974005
1211,2017-05-03 00:00:00,1560,1627,1541.9,1619,17068.4902799902
1212,2017-05-04 00:00:00,1619.6,1702,1519,1607.1,31487.7339459602
1213,2017-05-05 00:00:00,1607.2,1665.9,1505,1545.1,32641.0270463685
1214,2017-05-06 00:00:00,1545,1605.1,1540.1,1597,14017.3668999998
1215,2017-05-07 00:00:00,1597,1632.5,1575.1,1619.9,13909.0467754696
1216,2017-05-08 00:00:00,1620,1715,1618.9,1703.5,19909.4718559097
1217,2017-05-09 00:00:00,1703.4,1815,1695.1,1760,31202.8104867668
1218,2017-05-10 00:00:00,1760,1817.4,1722.3,1796.9,18622.8484455504
1219,2017-05-11 00:00:00,1796.1,1908.1,1763.6,1853.9,24389.694941908
1220,2017-05-12 00:00:00,1855,1864.8,1700.2,1735,21397.5975242081
1221,2017-05-13 00:00:00,1733.7,1825,1666,1819.5,16604.1258001998
1222,2017-05-14 00:00:00,1820.6,1852.4,1775.2,1827.3,11331.5493949403
1223,2017-05-15 00:00:00,1827.3,1830.4,1719,1772,15744.12619515
1224,2017-05-16 00:00:00,1772,1795.1,1728,1786.2,9553.87684399048
1225,2017-05-17 00:00:00,1785.4,1894,1766.3,1870,15843.5286656904
1226,2017-05-18 00:00:00,1870,1954.6,1861,1941.5,12907.3144423803
1227,2017-05-19 00:00:00,1941.9,2000,1925,1966.5,23001.5427725889
1228,2017-05-20 00:00:00,1966.5,2072.2,1962.9,2059.3,21690.0223931698
1229,2017-05-21 00:00:00,2059.3,2099.1,2000.1,2026.6,17221.8786750998
1230,2017-05-22 00:00:00,2027,2222.2,1978,2087.3,57242.1145968548
1231,2017-05-23 00:00:00,2087.3,2264.2,2060,2249.6,22521.5591380498
1232,2017-05-24 00:00:00,2249.2,2444.9,2246.1,2395.5,29621.0278430363
1233,2017-05-25 00:00:00,2395.5,2690,2141.1,2268.1,55155.5877139882
1234,2017-05-26 00:00:00,2268.2,2477,2007,2125.9,39695.5480357392
1235,2017-05-27 00:00:00,2126,2210.8,1810,1980.2,47142.4121127775
1236,2017-05-28 00:00:00,1979.9,2194.4,1950,2056.9,25758.3887118791
1237,2017-05-29 00:00:00,2056.8,2249.8,1990,2207.4,16457.5019612902
1238,2017-05-30 00:00:00,2207,2265,2080.1,2146.7,21448.6334951499
1239,2017-05-31 00:00:00,2146.8,2241,2000,2191.8,21235.8053827904
1240,2017-06-01 00:00:00,2191.60075499,2368.2,2187.3,2312,18959.5129336808
1241,2017-06-02 00:00:00,2311.9,2408,2262.8,2405.9,12549.6432315203
1242,2017-06-03 00:00:00,2404.7,2481.2,2347.6,2461,10767.9819059304
1243,2017-06-04 00:00:00,2461.6,2498,2365,2488.2,11880.3834203905
1244,2017-06-05 00:00:00,2488.2,2649.5,2480,2636.9,15390.9031847407
1245,2017-06-06 00:00:00,2636.7,2899.7,2620,2844.6,42687.6687899471
1246,2017-06-07 00:00:00,2844.7,2850,2600.1,2644,22094.3985270497
1247,2017-06-08 00:00:00,2644.1,2789.5,2527,2781.5,16977.8160889511
1248,2017-06-09 00:00:00,2783.2,2849.8,2763.9,2809,9521.11676705026
1249,2017-06-10 00:00:00,2809,2890.5,2711.1,2806,16167.3157250805
1250,2017-06-11 00:00:00,2810.6,3003,2793.4,2941.8,19034.1368149786
1251,2017-06-12 00:00:00,2938.8,2962.2,2284.4,2569.6,48340.9476884156
1252,2017-06-13 00:00:00,2569,2730,2528.1,2677.1,23172.0588839199
1253,2017-06-14 00:00:00,2677.1,2722.42278245,2280,2394.3,34717.7738396686
1254,2017-06-15 00:00:00,2393.3,2455,2046,2377.5,55839.1279937395
1255,2017-06-16 00:00:00,2378.7,2487,2257.8,2437.5,22402.3879285292
1256,2017-06-17 00:00:00,2437.5,2636.9,2368.1,2610.1,16637.61754264
1257,2017-06-18 00:00:00,2610,2640,2420,2491.4,19988.15666217
1258,2017-06-19 00:00:00,2491.5,2593.9,2480,2582,13719.3025036201
1259,2017-06-20 00:00:00,2582,2780,2568.2,2714.5,20548.8791690898
1260,2017-06-21 00:00:00,2713.6,2760,2572.3,2624.4,24534.6422594791
1261,2017-06-22 00:00:00,2621.9,2709,2554.8,2672.8,15181.5491080298
1262,2017-06-23 00:00:00,2672.8,2726,2652,2674.9,8139.4127455101
1263,2017-06-24 00:00:00,2673.1,2700,2452.86920686,2502.6,16770.8454523203
1264,2017-06-25 00:00:00,2504.9,2595,2368.3,2483.3,18137.8820039799
1265,2017-06-26 00:00:00,2483,2510.4,2258.7,2393.6,36367.6957576298
1266,2017-06-27 00:00:00,2393.5,2524,2207.8,2521.2,33486.1823372386
1267,2017-06-28 00:00:00,2521.2,2566.8,2403.2,2518.2,21827.3136470498
1268,2017-06-29 00:00:00,2518.5,2537.8,2424,2472.4,12961.9523678
1269,2017-06-30 00:00:00,2472.3,2511.1,2404,2420.6,10401.1029353303
1270,2017-07-01 00:00:00,2420.6,2441,2291,2346.2,15078.9635178703
1271,2017-07-02 00:00:00,2346.1,2476.3,2302,2445.1,12034.3884684906
1272,2017-07-03 00:00:00,2445.1,2587.4,2416.2,2524,16140.0267228507
1273,2017-07-04 00:00:00,2525.7,2628.6,2511,2579.9,15748.2677548813
1274,2017-07-05 00:00:00,2579.9,2619,2477.9,2598.6,13534.2209013401
1275,2017-07-06 00:00:00,2598.5,2607.1,2546,2593.2,9831.80500857039
1276,2017-07-07 00:00:00,2592.9,2598.8,2447,2479.3,17684.0187603005
1277,2017-07-08 00:00:00,2479.4,2542.6,2436.1,2542,9695.5666662502
1278,2017-07-09 00:00:00,2542,2555.7,2470.8,2477.9,7783.15800355
1279,2017-07-10 00:00:00,2480.5,2499.9,2236.6,2318.3,28087.9980542584
1280,2017-07-11 00:00:00,2318.3,2375,2182,2283.8,33052.1904416996
1281,2017-07-12 00:00:00,2285.5,2397,2190,2375.6,21670.2604844494
1282,2017-07-13 00:00:00,2374.2,2400,2293.1,2330.1,18420.25303352
1283,2017-07-14 00:00:00,2330.1,2345.6,2138,2206.5,27737.40511138
1284,2017-07-15 00:00:00,2206.5,2210.1,1975.1,1978.6,41756.10334064
1285,2017-07-16 00:00:00,1978.5,2051.1,1826.2,1925,53021.70937327
1286,2017-07-17 00:00:00,1925,2223.5,1923.2,2220,40491.97402145
1287,2017-07-18 00:00:00,2220,2380.2,2139,2302.8,44173.71437714
1288,2017-07-19 00:00:00,2300.4,2400,2213.9,2253.4,35723.08734982
1289,2017-07-20 00:00:00,2253.3,2922,2253.3,2865.1,83576.70120792
1290,2017-07-21 00:00:00,2874.4,2890,2615,2659,57421.33484214
1291,2017-07-22 00:00:00,2659.7,2917,2642.8,2844.7,35233.48963492
1292,2017-07-23 00:00:00,2844.7,2877.5,2655,2750.1,35184.98212472
1293,2017-07-24 00:00:00,2749.2,2812,2707.1,2769.7,20704.17808636
1294,2017-07-25 00:00:00,2769.7,2790.1,2417,2560.9,56100.38383885
1295,2017-07-26 00:00:00,2560.9,2612,2404,2527.73811996,34182.49178777
1296,2017-07-27 00:00:00,2527.73811996,2682.2,2511,2664.6,31351.53802505
1297,2017-07-28 00:00:00,2664.6,2820,2655.5,2784.8,40535.16793338
1298,2017-07-29 00:00:00,2784.9,2794.2,2662,2713.1,24269.79377942
1299,2017-07-30 00:00:00,2713.3,2760,2582.9,2748.2,34957.05960447
1300,2017-07-31 00:00:00,2748.2,2883.5,2694.4,2854.3,27572.20108312
1301,2017-08-01 00:00:00,2854.1,2902.2,2604,2731.3,42307.80919837
1302,2017-08-02 00:00:00,2731.9,2758,2610,2702,23762.21734343
1303,2017-08-03 00:00:00,2702.2,2820,2698,2790.3,16855.03770022
1304,2017-08-04 00:00:00,2790.4,2876,2762.1,2860,18994.72100108
1305,2017-08-05 00:00:00,2860,3339.5,2853.3,3252.3,50558.24084609
1306,2017-08-06 00:00:00,3252.3,3315.5,3155.8,3232.1,16949.87411874
1307,2017-08-07 00:00:00,3232,3440,3190,3396,24533.43663551
1308,2017-08-08 00:00:00,3395.9,3483.8,3340,3415,31720.31264697
1309,2017-08-09 00:00:00,3415,3430,3235.1,3340.4,26260.31204254
1310,2017-08-10 00:00:00,3340.3,3447,3310,3405,19129.99938696
1311,2017-08-11 00:00:00,3404.9,3695,3380,3643.4,26420.38188547
1312,2017-08-12 00:00:00,3642.4,3970.1,3589.5,3866.2,37660.6403351
1313,2017-08-13 00:00:00,3865.7,4190,3834.2,4061.6,48212.99471929
1314,2017-08-14 00:00:00,4061,4330.3,3951,4320.8,34185.63060683
1315,2017-08-15 00:00:00,4321,4430,3832.5,4151.8,64111.03447992
1316,2017-08-16 00:00:00,4151.9,4405,3925.1,4386.4,35292.3092464
1317,2017-08-17 00:00:00,4386.3,4492.3,4152,4263,40307.03720301
1318,2017-08-18 00:00:00,4262.9,4360,3954,4090.1,46806.57023528
1319,2017-08-19 00:00:00,4090.1,4187,3907,4145,41765.2743971
1320,2017-08-20 00:00:00,4145.1,4199.9,3975.1,4063.1,25124.9456383
1321,2017-08-21 00:00:00,4059.6,4094.7,3951,3998.2,26586.21907274
1322,2017-08-22 00:00:00,3997.6,4141.9,3599,4081.9,61727.79500618
1323,2017-08-23 00:00:00,4083.9,4255.2,4045,4130.2,27484.37736384
1324,2017-08-24 00:00:00,4130.8,4381,4089.9,4322.1,22041.11871118
1325,2017-08-25 00:00:00,4322.1,4464.2,4250,4351.5,27756.98848534
1326,2017-08-26 00:00:00,4351.4,4364,4240.7,4340.4,14795.77225415
1327,2017-08-27 00:00:00,4341.5,4406.7,4304.4,4332.8,11162.92615586
1328,2017-08-28 00:00:00,4333.8,4395.5,4175,4385.1,21224.24667506
1329,2017-08-29 00:00:00,4385.2,4648.8,4325.1,4587.1,32703.08252724
1330,2017-08-30 00:00:00,4587.1,4643,4481,4568,17065.10090642
1331,2017-08-31 00:00:00,4568,4749.9,4566.9,4718.3,18467.69958321
1332,2017-09-01 00:00:00,4718.2,4936.9,4660,4907.7,28785.25415936
1333,2017-09-02 00:00:00,4909.2,4970,4400.1,4532.3,54967.19887223
1334,2017-09-03 00:00:00,4534.3,4699.9,4331,4598.5,33548.78863131
1335,2017-09-04 00:00:00,4598,4611.6,4052,4205,59087.37648571
1336,2017-09-05 00:00:00,4207.5,4471,3900.1,4375,57726.33956084
1337,2017-09-06 00:00:00,4375,4633.7,4352.4,4595.8,38993.89335346
1338,2017-09-07 00:00:00,4592.6,4675,4455.1,4613.7,23131.92973491
