time,Open,High,Low,Close,Volume
2019-04-05 07:59:59,4936.73,4958.13,4934.62,4944.33,1403.722813
2019-04-05 08:59:59,4944.33,4977.0,4944.33,4965.23,1103.521472
2019-04-05 09:59:59,4965.22,4965.96,4941.43,4946.01,1135.137715
2019-04-05 10:59:59,4946.02,4965.37,4935.0,4956.34,1158.780937
2019-04-05 11:59:59,4954.85,4998.99,4953.57,4985.53,2395.194309
2019-04-05 12:59:59,4985.46,5015.44,4962.6,5005.45,2766.590054
2019-04-05 13:59:59,5005.44,5028.22,4952.02,4981.2,3345.556613
2019-04-05 14:59:59,4981.2,4999.99,4943.0,4961.31,2201.190077
2019-04-05 15:59:59,4962.82,4974.63,4941.0,4966.5,1624.1038
2019-04-05 16:59:59,4966.5,5006.87,4955.0,4988.98,1231.199928
2019-04-05 17:59:59,4987.94,5015.0,4972.54,5004.74,1401.595564
2019-04-05 18:59:59,5004.73,5027.1,4977.95,4990.49,2018.289106
2019-04-05 19:59:59,4992.08,4999.03,4977.31,4978.62,904.188874
2019-04-05 20:59:59,4979.61,5020.0,4956.27,4972.39,1864.734189
2019-04-05 21:59:59,4970.97,4998.71,4969.4,4978.75,789.666401
2019-04-05 22:59:59,4981.25,5010.02,4965.5,5008.12,907.029145
2019-04-05 23:59:59,5008.12,5016.0,4982.67,5004.95,938.701439
2019-04-06 00:59:59,5004.96,5004.98,4975.24,4991.29,842.510986
2019-04-06 01:59:59,4991.94,4997.78,4965.0,4987.8,860.903018
2019-04-06 02:59:59,4987.88,4995.07,4974.75,4993.13,820.547306
2019-04-06 03:59:59,4993.13,5005.06,4980.02,4992.55,1313.613047
2019-04-06 04:59:59,4992.55,5002.09,4987.51,4998.88,638.902628
2019-04-06 05:59:59,4998.88,5008.72,4996.16,4999.08,667.614544
2019-04-06 06:59:59,4999.69,5000.99,4987.95,4998.49,485.84246
2019-04-06 07:59:59,4998.89,4999.0,4980.45,4984.45,1034.275244
2019-04-06 08:59:59,4984.45,4985.66,4950.02,4971.64,1564.651738
2019-04-06 09:59:59,4971.62,4978.22,4955.08,4964.94,762.336957
2019-04-06 10:59:59,4964.0,4986.61,4963.28,4973.42,663.529529
2019-04-06 11:59:59,4973.42,4985.0,4968.08,4978.25,596.138126
2019-04-06 12:59:59,4977.25,5007.77,4975.0,4989.42,1178.682479
2019-04-06 13:59:59,4989.42,5015.0,4989.42,4991.09,1325.164493
2019-04-06 14:59:59,4991.74,5030.0,4982.0,5029.97,1327.207882
2019-04-06 15:59:59,5029.97,5098.0,4998.9,5092.15,4004.535952
2019-04-06 16:59:59,5092.16,5205.0,5078.0,5150.16,6849.513429
2019-04-06 17:59:59,5150.11,5156.76,5087.0,5119.24,3473.06792
2019-04-06 18:59:59,5119.23,5161.89,5114.08,5142.45,1556.406795
2019-04-06 19:59:59,5141.85,5175.09,5131.0,5140.0,1690.447586
2019-04-06 20:59:59,5138.98,5152.97,5034.0,5068.55,2010.549458
2019-04-06 21:59:59,5067.89,5072.65,4928.59,5014.77,5686.442493
2019-04-06 22:59:59,5015.43,5056.98,5012.59,5026.76,1459.604645
2019-04-06 23:59:59,5026.76,5070.0,5019.13,5043.89,958.353598
2019-04-07 00:59:59,5042.07,5062.74,5026.0,5039.61,783.07825
2019-04-07 01:59:59,5039.59,5050.0,5035.2,5044.11,816.22665
2019-04-07 02:59:59,5044.1,5126.04,5042.29,5120.99,1247.681016
2019-04-07 03:59:59,5120.99,5149.44,5101.18,5120.0,2539.290075
2019-04-07 04:59:59,5120.57,5149.98,5120.0,5131.44,1431.842343
2019-04-07 05:59:59,5131.03,5142.97,5090.37,5098.0,1268.024055
2019-04-07 06:59:59,5097.99,5134.97,5081.7,5134.41,1243.810223
2019-04-07 07:59:59,5133.86,5160.0,5125.38,5136.61,1169.445357
2019-04-07 08:59:59,5136.61,5169.5,5120.8,5157.0,1330.280765
2019-04-07 09:59:59,5156.99,5175.0,5120.0,5130.15,1399.211684
2019-04-07 10:59:59,5130.11,5149.0,5116.0,5122.56,1147.979989
2019-04-07 11:59:59,5122.2,5128.86,5093.88,5115.04,1287.010974
2019-04-07 12:59:59,5114.25,5144.48,5113.89,5144.48,782.389633
2019-04-07 13:59:59,5143.17,5160.0,5132.65,5158.04,1394.171052
2019-04-07 14:59:59,5158.04,5164.97,5120.32,5133.23,1271.882391
2019-04-07 15:59:59,5133.23,5145.0,5097.44,5120.61,1423.046208
2019-04-07 16:59:59,5118.68,5134.17,5050.0,5103.98,3446.438618
2019-04-07 17:59:59,5104.0,5134.33,5103.69,5123.86,1226.666418
2019-04-07 18:59:59,5123.86,5133.0,5100.91,5120.0,909.8247
2019-04-07 19:59:59,5119.55,5155.0,5115.02,5121.16,1355.989541
2019-04-07 20:59:59,5121.27,5155.02,5097.76,5127.73,2189.136247
2019-04-07 21:59:59,5127.73,5144.0,5121.21,5136.88,781.88128
2019-04-07 22:59:59,5136.84,5234.0,5120.0,5159.03,4152.529111
2019-04-07 23:59:59,5158.15,5193.24,5130.0,5170.27,3017.650224
2019-04-08 00:59:59,5170.27,5250.19,5152.59,5244.83,3396.421377
2019-04-08 01:59:59,5244.8,5305.0,5230.0,5247.34,4631.244842
2019-04-08 02:59:59,5246.59,5301.44,5240.0,5252.0,3333.330365
2019-04-08 03:59:59,5252.01,5253.66,5185.45,5198.97,2659.839306
2019-04-08 04:59:59,5199.45,5269.89,5197.35,5268.03,1477.721179
2019-04-08 05:59:59,5268.02,5269.76,5230.0,5250.74,1375.519765
2019-04-08 06:59:59,5250.74,5252.91,5204.0,5227.9,1029.030362
2019-04-08 07:59:59,5226.41,5227.17,5160.0,5207.91,2331.8733
2019-04-08 08:59:59,5206.45,5213.95,5131.45,5171.51,2167.083539
2019-04-08 09:59:59,5171.51,5218.15,5170.82,5216.77,1218.444486
2019-04-08 10:59:59,5217.43,5218.35,5133.62,5143.63,1694.452331
2019-04-08 11:59:59,5143.63,5153.14,5045.0,5046.16,4569.448134
2019-04-08 12:59:59,5046.16,5127.67,5039.0,5125.8,3013.881061
2019-04-08 13:59:59,5125.79,5168.0,5106.21,5127.29,1966.357134
2019-04-08 14:59:59,5126.54,5189.5,5116.6,5188.28,1921.881462
2019-04-08 15:59:59,5189.06,5199.08,5173.0,5191.31,1726.934011
2019-04-08 16:59:59,5190.09,5208.0,5140.32,5164.0,2074.040485
2019-04-08 17:59:59,5162.82,5171.85,5134.26,5157.66,1233.502081
2019-04-08 18:59:59,5156.94,5189.3,5155.98,5167.15,878.682829
2019-04-08 19:59:59,5167.0,5178.73,5145.0,5155.05,1318.968306
2019-04-08 20:59:59,5154.99,5213.0,5148.89,5203.29,1474.002616
2019-04-08 21:59:59,5202.77,5230.0,5198.52,5224.47,1421.640253
2019-04-08 22:59:59,5224.43,5255.0,5210.42,5220.96,1882.570947
2019-04-08 23:59:59,5221.75,5250.0,5180.09,5236.9,1381.560611
2019-04-09 00:59:59,5238.38,5238.4,5180.31,5185.83,1732.948866
2019-04-09 01:59:59,5184.71,5200.72,5162.95,5176.01,1667.36028
2019-04-09 02:59:59,5177.84,5210.0,5176.0,5179.46,996.447509
2019-04-09 03:59:59,5179.53,5198.96,5135.33,5158.64,1518.986639
2019-04-09 04:59:59,5158.64,5182.53,5137.52,5150.63,1662.174137
2019-04-09 05:59:59,5150.61,5154.67,5076.68,5143.33,3169.384061
2019-04-09 06:59:59,5142.07,5167.1,5138.01,5165.52,1537.951106
2019-04-09 07:59:59,5165.02,5177.2,5136.54,5147.97,1109.533416
2019-04-09 08:59:59,5148.45,5168.95,5108.9,5157.03,1863.063445
2019-04-09 09:59:59,5157.85,5165.71,5110.0,5123.88,1847.374975
2019-04-09 10:59:59,5123.23,5149.98,5085.75,5141.78,2564.187141
2019-04-09 11:59:59,5141.78,5162.9,5116.17,5153.36,1785.297934
2019-04-09 12:59:59,5152.94,5163.97,5138.0,5142.41,1163.46925
2019-04-09 13:59:59,5142.41,5185.0,5140.06,5152.77,2137.497117
2019-04-09 14:59:59,5152.8,5162.0,5135.0,5147.55,1448.679635
2019-04-09 15:59:59,5147.25,5178.92,5146.5,5155.52,945.009386
2019-04-09 16:59:59,5155.52,5188.94,5155.0,5179.03,1058.700421
2019-04-09 17:59:59,5180.39,5185.82,5162.5,5162.81,902.397279
2019-04-09 18:59:59,5162.85,5179.47,5162.85,5172.05,722.113308
2019-04-09 19:59:59,5174.04,5174.04,5156.02,5165.8,531.36307
2019-04-09 20:59:59,5165.84,5194.12,5156.0,5170.57,968.214796
2019-04-09 21:59:59,5171.0,5181.24,5166.9,5172.99,578.768603
2019-04-09 22:59:59,5172.97,5172.99,5121.0,5153.2,1348.653321
2019-04-09 23:59:59,5152.09,5173.47,5141.08,5150.0,807.436616
2019-04-10 00:59:59,5150.0,5179.71,5135.0,5165.11,1308.276494
2019-04-10 01:59:59,5164.28,5200.0,5161.11,5189.85,1483.251461
2019-04-10 02:59:59,5187.96,5191.74,5177.85,5182.68,869.316859
2019-04-10 03:59:59,5184.97,5186.25,5168.04,5173.54,497.277165
2019-04-10 04:59:59,5172.83,5197.9,5171.57,5188.11,793.628222
2019-04-10 05:59:59,5186.29,5220.12,5186.29,5213.77,1394.875174
2019-04-10 06:59:59,5213.76,5228.08,5202.06,5213.89,1224.137474
2019-04-10 07:59:59,5213.89,5222.11,5193.97,5199.97,944.824444
2019-04-10 08:59:59,5200.0,5211.86,5196.0,5209.96,670.788772
2019-04-10 09:59:59,5208.47,5218.0,5200.01,5208.79,579.813011
2019-04-10 10:59:59,5210.31,5210.32,5189.0,5207.44,822.598463
2019-04-10 11:59:59,5207.03,5219.0,5196.02,5197.4,1368.467264
2019-04-10 12:59:59,5197.01,5245.0,5195.33,5234.42,1635.59772
2019-04-10 13:59:59,5234.42,5246.39,5216.17,5231.85,1342.13614
2019-04-10 14:59:59,5231.85,5237.33,5220.0,5231.0,899.434882
2019-04-10 15:59:59,5231.01,5246.0,5212.04,5245.06,1175.720961
2019-04-10 16:59:59,5245.5,5268.99,5221.39,5234.48,1878.791294
2019-04-10 17:59:59,5233.09,5278.99,5229.67,5252.73,1361.186909
2019-04-10 18:59:59,5252.73,5422.0,5252.73,5351.79,7317.926829
2019-04-10 19:59:59,5351.79,5386.82,5337.37,5363.83,2670.741189
2019-04-10 20:59:59,5362.83,5382.74,5180.89,5274.32,5812.187935
2019-04-10 21:59:59,5272.47,5300.93,5233.34,5272.0,2205.10833
2019-04-10 22:59:59,5272.0,5280.0,5248.96,5275.22,777.292695
2019-04-10 23:59:59,5276.22,5310.0,5275.18,5308.25,1040.240784
2019-04-11 00:59:59,5307.86,5332.67,5278.0,5295.26,1902.56882
2019-04-11 01:59:59,5293.3,5295.29,5266.6,5275.28,852.367823
2019-04-11 02:59:59,5277.18,5279.45,5251.42,5267.41,1201.070829
2019-04-11 03:59:59,5266.03,5267.55,5100.0,5143.49,5952.009163
2019-04-11 04:59:59,5143.5,5191.64,5105.0,5180.18,2807.347399
2019-04-11 05:59:59,5180.18,5183.11,5139.77,5182.67,1545.875686
2019-04-11 06:59:59,5182.09,5193.89,5170.93,5187.9,1084.125482
2019-04-11 07:59:59,5187.5,5189.93,5156.88,5158.01,912.076795
2019-04-11 08:59:59,5158.31,5179.54,5115.0,5171.11,2114.75455
2019-04-11 09:59:59,5171.11,5174.81,4988.0,5055.61,4765.887381
2019-04-11 10:59:59,5054.42,5078.74,5026.02,5041.67,3605.848044
2019-04-11 11:59:59,5041.67,5042.93,4927.0,5001.91,7678.25607
2019-04-11 12:59:59,5001.01,5025.0,4970.0,5018.56,3116.62901
2019-04-11 13:59:59,5018.55,5035.89,4980.03,4986.5,1913.620769
2019-04-11 14:59:59,4986.23,5015.0,4961.01,5007.08,2035.808935
2019-04-11 15:59:59,5007.8,5028.78,4991.35,4994.28,1892.268075
2019-04-11 16:59:59,4994.32,5029.48,4970.0,5017.24,2128.221871
2019-04-11 17:59:59,5017.94,5042.66,4997.0,5036.8,1695.78295
2019-04-11 18:59:59,5037.01,5069.97,5029.49,5058.34,1842.599458
2019-04-11 19:59:59,5058.34,5060.83,5020.0,5043.82,1341.808247
2019-04-11 20:59:59,5043.82,5048.71,5011.3,5025.07,1130.473218
2019-04-11 21:59:59,5025.55,5031.32,4984.1,4992.46,1085.068261
2019-04-11 22:59:59,4991.43,5030.61,4961.47,5018.95,1306.305394
2019-04-11 23:59:59,5018.73,5040.0,5010.99,5017.37,785.826456
2019-04-12 00:59:59,5017.37,5023.99,4993.0,4999.0,921.235006
2019-04-12 01:59:59,4999.26,4999.91,4861.22,4916.36,4687.264447
2019-04-12 02:59:59,4918.75,4965.51,4911.08,4957.07,1932.733083
2019-04-12 03:59:59,4957.08,4990.0,4930.0,4984.88,1500.668787
2019-04-12 04:59:59,4984.88,5009.45,4974.64,4995.86,1323.102528
2019-04-12 05:59:59,4993.77,4997.98,4961.53,4983.49,801.838249
2019-04-12 06:59:59,4983.0,4999.0,4970.0,4986.76,772.202065
2019-04-12 07:59:59,4987.79,5006.0,4984.0,4991.93,1285.57143
2019-04-12 08:59:59,4991.54,5004.97,4959.0,4979.99,1430.625085
2019-04-12 09:59:59,4979.89,4996.28,4972.36,4995.41,809.307311
2019-04-12 10:59:59,4994.71,5060.0,4982.0,5034.52,2198.357726
2019-04-12 11:59:59,5034.98,5069.97,5030.55,5041.36,2809.446008
2019-04-12 12:59:59,5041.36,5054.57,5036.13,5048.02,1141.188658
2019-04-12 13:59:59,5048.0,5055.0,5012.49,5025.0,1642.166275
2019-04-12 14:59:59,5025.18,5044.0,5015.84,5041.98,1226.330162
2019-04-12 15:59:59,5043.71,5049.58,5025.29,5037.45,1291.22369
2019-04-12 16:59:59,5037.45,5060.0,5033.42,5056.0,1041.479989
2019-04-12 17:59:59,5056.0,5080.58,5032.51,5041.98,1826.16011
2019-04-12 18:59:59,5042.42,5056.01,5022.41,5033.19,1058.262161
2019-04-12 19:59:59,5033.85,5048.0,5027.01,5031.79,628.347816
2019-04-12 20:59:59,5031.77,5032.64,5002.94,5018.4,1117.80891
2019-04-12 21:59:59,5018.42,5047.09,5018.4,5041.0,577.580142
2019-04-12 22:59:59,5041.0,5068.01,5031.26,5065.31,777.828158
2019-04-12 23:59:59,5064.07,5068.99,5046.23,5048.01,475.950818
2019-04-13 00:59:59,5047.0,5050.93,5030.01,5036.77,466.508234
2019-04-13 01:59:59,5036.77,5057.77,5031.23,5055.09,464.283109
2019-04-13 02:59:59,5055.02,5079.97,5052.8,5075.23,817.023353
2019-04-13 03:59:59,5075.23,5099.0,5075.23,5079.66,1378.952131
2019-04-13 04:59:59,5080.0,5088.76,5068.26,5085.69,729.818231
2019-04-13 05:59:59,5085.69,5090.0,5072.19,5087.74,606.400866
2019-04-13 06:59:59,5086.68,5088.04,5070.0,5083.6,586.976077
2019-04-13 07:59:59,5083.61,5087.8,5054.81,5063.45,879.309063
2019-04-13 08:59:59,5063.45,5068.93,5034.11,5055.0,1089.627221
2019-04-13 09:59:59,5055.0,5056.98,5035.01,5048.59,814.794325
2019-04-13 10:59:59,5048.98,5057.59,5004.0,5009.82,1347.279889
2019-04-13 11:59:59,5007.87,5026.0,5005.12,5018.92,1172.043197
2019-04-13 12:59:59,5019.43,5042.82,5013.2,5040.82,677.899047
2019-04-13 13:59:59,5040.02,5041.97,5025.0,5040.85,565.35678
2019-04-13 14:59:59,5040.05,5070.71,5037.0,5063.83,861.729273
2019-04-13 15:59:59,5064.0,5078.7,5050.17,5051.65,755.638481
2019-04-13 16:59:59,5051.71,5055.5,5034.94,5050.0,740.575439
2019-04-13 17:59:59,5050.0,5073.19,5048.7,5067.76,577.413456
2019-04-13 18:59:59,5068.99,5070.0,5053.14,5062.71,398.88502
2019-04-13 19:59:59,5063.0,5067.0,5047.0,5048.49,352.937779
2019-04-13 20:59:59,5048.49,5066.37,5035.0,5053.35,446.986959
2019-04-13 21:59:59,5053.36,5053.47,5015.7,5050.0,808.556403
2019-04-13 22:59:59,5049.94,5056.7,5028.39,5046.99,392.41659
2019-04-13 23:59:59,5047.14,5065.17,5045.15,5045.22,361.045879
2019-04-14 00:59:59,5047.45,5060.0,5042.67,5055.03,393.272232
2019-04-14 01:59:59,5054.72,5067.74,5051.0,5053.66,557.317875
2019-04-14 02:59:59,5055.16,5062.9,5025.86,5031.62,628.169736
2019-04-14 03:59:59,5034.84,5050.2,5022.26,5032.8,700.288521
2019-04-14 04:59:59,5034.6,5040.58,5020.0,5030.05,506.618581
2019-04-14 05:59:59,5029.93,5034.31,5000.0,5024.88,1414.062326
2019-04-14 06:59:59,5025.8,5026.0,5003.62,5013.04,654.974297
2019-04-14 07:59:59,5013.04,5040.58,5012.0,5034.14,664.210531
2019-04-14 08:59:59,5034.08,5044.56,5030.0,5034.29,627.063865
2019-04-14 09:59:59,5034.29,5050.0,5029.0,5047.42,662.67391
2019-04-14 10:59:59,5048.79,5055.0,5038.13,5046.23,834.791626
2019-04-14 11:59:59,5046.23,5050.66,5038.19,5044.99,532.395234
2019-04-14 12:59:59,5046.98,5052.0,5034.45,5046.97,528.775106
2019-04-14 13:59:59,5046.97,5063.98,5045.54,5055.65,612.616663
2019-04-14 14:59:59,5055.65,5059.9,5046.0,5058.42,760.147658
2019-04-14 15:59:59,5058.59,5064.0,5045.0,5062.34,656.092187
2019-04-14 16:59:59,5062.34,5084.99,5057.02,5060.91,998.657831
2019-04-14 17:59:59,5060.91,5071.98,5055.54,5066.98,455.233613
2019-04-14 18:59:59,5066.98,5087.03,5066.04,5087.0,476.443027
2019-04-14 19:59:59,5087.14,5087.76,5062.0,5066.43,490.384393
2019-04-14 20:59:59,5066.43,5079.5,5061.79,5069.0,537.297267
2019-04-14 21:59:59,5069.0,5087.15,5066.01,5082.64,491.449631
2019-04-14 22:59:59,5080.06,5152.99,5080.0,5130.82,2831.622098
2019-04-14 23:59:59,5131.0,5149.53,5110.0,5131.3,1267.049531
2019-04-15 00:59:59,5131.28,5145.24,5125.89,5135.0,832.273921
2019-04-15 01:59:59,5135.0,5167.38,5134.17,5154.52,1215.562507
2019-04-15 02:59:59,5154.84,5162.47,5141.48,5146.07,804.699711
2019-04-15 03:59:59,5146.13,5147.27,5130.86,5136.88,586.993735
2019-04-15 04:59:59,5136.89,5166.08,5136.89,5160.0,718.458938
2019-04-15 05:59:59,5160.0,5163.33,5137.97,5145.19,612.242519
2019-04-15 06:59:59,5145.21,5154.62,5138.51,5144.68,570.289062
2019-04-15 07:59:59,5144.08,5144.67,5113.0,5136.99,1017.156277
2019-04-15 08:59:59,5137.0,5138.99,5121.07,5135.57,742.298989
2019-04-15 09:59:59,5135.89,5140.79,5125.92,5139.78,803.711539
2019-04-15 10:59:59,5139.78,5140.26,5091.0,5110.54,1314.392224
2019-04-15 11:59:59,5111.24,5115.54,5099.67,5104.33,1010.016083
2019-04-15 12:59:59,5103.35,5123.6,5085.0,5123.27,1021.432181
2019-04-15 13:59:59,5123.02,5125.0,5108.66,5116.5,676.624284
2019-04-15 14:59:59,5117.0,5144.66,5106.69,5123.6,1733.393038
2019-04-15 15:59:59,5123.61,5136.27,5122.12,5134.94,928.39825
2019-04-15 16:59:59,5133.82,5140.0,5101.0,5110.89,1344.184764
2019-04-15 17:59:59,5112.06,5113.99,4983.0,5047.25,4343.064441
2019-04-15 18:59:59,5047.25,5063.33,5011.84,5041.0,1786.218057
2019-04-15 19:59:59,5040.75,5046.56,4993.17,5005.84,1779.141093
2019-04-15 20:59:59,5006.83,5026.07,4950.0,5018.25,3052.37905
2019-04-15 21:59:59,5019.67,5043.09,5002.6,5025.68,799.964125
2019-04-15 22:59:59,5026.17,5049.4,5024.15,5040.86,592.303309
2019-04-15 23:59:59,5041.21,5054.22,5024.14,5024.95,771.993484
2019-04-16 00:59:59,5024.95,5049.77,5014.97,5044.0,649.13408
2019-04-16 01:59:59,5043.59,5054.91,5040.0,5040.06,553.615519
2019-04-16 02:59:59,5042.17,5043.44,5029.37,5033.43,430.632664
2019-04-16 03:59:59,5033.76,5053.17,5032.16,5044.49,473.560572
2019-04-16 04:59:59,5043.05,5058.74,5042.11,5050.0,619.831001
2019-04-16 05:59:59,5049.09,5084.51,5046.0,5069.92,754.56805
2019-04-16 06:59:59,5071.23,5071.89,5055.0,5056.94,527.481257
2019-04-16 07:59:59,5056.95,5069.67,5056.69,5066.0,516.413648
2019-04-16 08:59:59,5066.0,5078.46,5060.43,5067.54,760.052845
2019-04-16 09:59:59,5067.55,5078.0,5065.67,5071.0,740.143486
2019-04-16 10:59:59,5072.1,5072.1,5043.23,5045.99,834.775885
2019-04-16 11:59:59,5045.75,5058.09,5038.68,5054.58,1096.920661
2019-04-16 12:59:59,5053.49,5063.9,5025.37,5027.95,963.751388
2019-04-16 13:59:59,5027.95,5045.81,5025.0,5028.39,912.306082
2019-04-16 14:59:59,5029.68,5060.96,5003.94,5045.62,1767.182732
2019-04-16 15:59:59,5046.14,5090.86,5036.98,5069.12,1542.849573
2019-04-16 16:59:59,5070.48,5080.0,5060.0,5067.45,1021.340951
2019-04-16 17:59:59,5067.45,5197.72,5065.6,5176.93,3946.41265
2019-04-16 18:59:59,5176.12,5189.42,5141.01,5151.46,1959.980721
2019-04-16 19:59:59,5152.45,5180.0,5150.0,5158.14,1266.759908
2019-04-16 20:59:59,5157.0,5168.1,5144.2,5155.25,702.522376
2019-04-16 21:59:59,5154.74,5186.97,5151.64,5176.09,814.829188
2019-04-16 22:59:59,5176.09,5182.19,5155.11,5164.0,603.108512
2019-04-16 23:59:59,5163.6,5188.0,5163.6,5173.72,784.055744
2019-04-17 00:59:59,5173.72,5230.4,5171.01,5191.77,2096.137977
2019-04-17 01:59:59,5191.77,5198.32,5156.55,5186.77,1219.871629
2019-04-17 02:59:59,5186.77,5203.53,5184.0,5189.96,932.932559
2019-04-17 03:59:59,5189.98,5206.32,5169.58,5200.55,724.488643
2019-04-17 04:59:59,5200.57,5208.34,5182.12,5202.73,602.378936
2019-04-17 05:59:59,5202.61,5203.0,5176.0,5191.09,652.767254
2019-04-17 06:59:59,5190.3,5197.54,5168.0,5181.1,767.107215
2019-04-17 07:59:59,5180.19,5193.82,5175.0,5186.03,735.257164
2019-04-17 08:59:59,5186.66,5192.6,5159.53,5169.67,1020.743204
2019-04-17 09:59:59,5169.06,5183.0,5161.24,5181.21,861.285121
2019-04-17 10:59:59,5181.21,5206.3,5167.0,5195.01,1533.93881
2019-04-17 11:59:59,5195.01,5228.2,5184.79,5217.56,1659.284978
2019-04-17 12:59:59,5217.56,5228.81,5146.8,5163.43,2247.750855
2019-04-17 13:59:59,5162.82,5191.41,5160.23,5185.0,1000.801817
2019-04-17 14:59:59,5184.84,5188.0,5167.01,5187.29,848.172231
2019-04-17 15:59:59,5187.18,5203.43,5175.0,5182.91,897.751377
2019-04-17 16:59:59,5183.0,5199.45,5171.11,5197.09,747.851215
2019-04-17 17:59:59,5196.0,5213.29,5190.0,5203.41,770.25227
2019-04-17 18:59:59,5203.41,5207.36,5180.74,5205.32,696.843674
2019-04-17 19:59:59,5205.32,5210.89,5185.0,5210.49,734.379193
2019-04-17 20:59:59,5210.48,5222.46,5190.0,5198.5,824.854779
2019-04-17 21:59:59,5198.5,5215.0,5196.96,5212.0,449.527815
2019-04-17 22:59:59,5211.0,5216.92,5182.05,5201.11,797.497334
2019-04-17 23:59:59,5201.13,5210.0,5185.14,5202.82,485.660084
2019-04-18 00:59:59,5202.41,5216.0,5198.8,5206.67,428.295831
2019-04-18 01:59:59,5206.86,5255.0,5200.89,5240.08,1867.533578
2019-04-18 02:59:59,5240.99,5250.53,5226.0,5235.02,1083.838912
2019-04-18 03:59:59,5235.02,5255.0,5233.58,5248.12,1047.400463
2019-04-18 04:59:59,5249.99,5273.0,5241.91,5255.8,1317.192288
2019-04-18 05:59:59,5255.8,5260.0,5236.84,5244.0,873.224538
2019-04-18 06:59:59,5244.0,5255.7,5232.1,5254.85,574.840899
2019-04-18 07:59:59,5253.33,5256.66,5242.65,5248.6,732.625682
2019-04-18 08:59:59,5248.6,5250.0,5213.15,5230.59,1086.364253
2019-04-18 09:59:59,5230.97,5245.41,5208.21,5235.27,885.903474
2019-04-18 10:59:59,5237.4,5240.71,5220.94,5226.71,765.491052
2019-04-18 11:59:59,5226.31,5227.67,5199.37,5218.02,1098.230277
2019-04-18 12:59:59,5218.82,5235.05,5215.26,5230.01,800.389595
2019-04-18 13:59:59,5230.0,5249.04,5221.07,5239.98,677.604646
2019-04-18 14:59:59,5239.96,5240.0,5216.0,5232.22,1128.210678
2019-04-18 15:59:59,5231.84,5265.38,5217.12,5234.34,1247.40596
2019-04-18 16:59:59,5231.55,5250.0,5207.14,5239.83,1085.48893
2019-04-18 17:59:59,5239.8,5271.0,5237.14,5241.76,1389.490332
2019-04-18 18:59:59,5241.14,5260.0,5239.02,5248.78,708.785918
2019-04-18 19:59:59,5248.84,5287.0,5247.01,5264.38,1015.860248
2019-04-18 20:59:59,5262.73,5286.09,5257.43,5281.25,850.373612
2019-04-18 21:59:59,5281.25,5287.0,5266.08,5271.0,583.030184
2019-04-18 22:59:59,5270.98,5281.38,5251.92,5252.18,600.424202
2019-04-18 23:59:59,5253.97,5262.76,5226.0,5258.44,771.233449
2019-04-19 00:59:59,5258.44,5260.0,5243.09,5253.12,545.503985
2019-04-19 01:59:59,5253.12,5253.12,5182.02,5194.51,1976.823136
2019-04-19 02:59:59,5194.02,5219.45,5175.0,5201.3,1316.161037
2019-04-19 03:59:59,5201.3,5217.72,5178.48,5213.04,1002.008075
2019-04-19 04:59:59,5213.02,5222.94,5200.46,5219.2,558.773018
2019-04-19 05:59:59,5219.22,5222.0,5210.18,5216.97,469.079062
2019-04-19 06:59:59,5215.75,5231.16,5212.0,5224.03,678.955071
2019-04-19 07:59:59,5225.06,5232.68,5218.89,5230.96,640.776202
2019-04-19 08:59:59,5230.96,5243.67,5211.11,5239.45,1094.059952
2019-04-19 09:59:59,5239.42,5246.89,5221.5,5237.36,836.730418
2019-04-19 10:59:59,5239.04,5242.98,5221.0,5240.03,995.772006
2019-04-19 11:59:59,5240.03,5255.0,5233.28,5236.32,1160.414492
2019-04-19 12:59:59,5237.74,5245.16,5212.39,5225.37,1302.936165
2019-04-19 13:59:59,5224.94,5238.55,5213.8,5235.09,1206.742739
2019-04-19 14:59:59,5235.0,5236.2,5220.0,5231.15,920.82552
2019-04-19 15:59:59,5230.65,5267.0,5229.85,5259.69,1834.302035
2019-04-19 16:59:59,5261.0,5320.0,5238.44,5244.47,3257.232539
2019-04-19 17:59:59,5248.43,5260.0,5232.94,5252.96,1043.200669
2019-04-19 18:59:59,5252.8,5276.97,5240.61,5265.07,857.055896
2019-04-19 19:59:59,5265.07,5278.88,5250.58,5272.12,586.791078
2019-04-19 20:59:59,5270.64,5277.15,5220.9,5243.67,857.837618
2019-04-19 21:59:59,5243.6,5258.23,5227.4,5247.09,532.163651
2019-04-19 22:59:59,5247.95,5256.26,5226.46,5253.11,445.420288
2019-04-19 23:59:59,5253.11,5271.88,5248.47,5258.68,491.671671
2019-04-20 00:59:59,5258.68,5274.62,5254.1,5255.94,422.240772
2019-04-20 01:59:59,5255.51,5286.53,5250.59,5276.33,550.562812
2019-04-20 02:59:59,5276.33,5295.0,5265.86,5274.19,998.755749
2019-04-20 03:59:59,5272.54,5279.31,5261.3,5276.97,536.708433
2019-04-20 04:59:59,5276.57,5298.38,5268.0,5295.14,638.584431
2019-04-20 05:59:59,5296.34,5309.59,5286.0,5297.99,701.550136
2019-04-20 06:59:59,5296.38,5310.0,5287.4,5294.99,728.392313
2019-04-20 07:59:59,5294.99,5308.53,5293.07,5305.79,694.229332
2019-04-20 08:59:59,5305.09,5333.42,5293.02,5300.92,1867.71045
