Timestamp,transaction-fees
2020-04-12 00:00:00,12.86445785
2020-04-13 00:00:00,16.74379536
2020-04-14 00:00:00,22.46964436
2020-04-15 00:00:00,26.54420742
2020-04-16 00:00:00,28.64066108
2020-04-17 00:00:00,25.54078133
2020-04-18 00:00:00,19.2635742
2020-04-19 00:00:00,15.56965781
2020-04-20 00:00:00,21.97670283
2020-04-21 00:00:00,23.37622201
2020-04-22 00:00:00,25.3733028
2020-04-23 00:00:00,41.12345331
2020-04-24 00:00:00,37.06157042
2020-04-25 00:00:00,27.81417372
2020-04-26 00:00:00,20.75041249
2020-04-27 00:00:00,28.0798915
2020-04-28 00:00:00,27.79591192
2020-04-29 00:00:00,51.72660237
2020-04-30 00:00:00,106.67585999
2020-05-01 00:00:00,110.19665812
2020-05-02 00:00:00,68.24207768
2020-05-03 00:00:00,57.28031251
2020-05-04 00:00:00,67.05887239
2020-05-05 00:00:00,71.89874272
2020-05-06 00:00:00,68.53849328
2020-05-07 00:00:00,88.31823092
2020-05-08 00:00:00,104.101785
2020-05-09 00:00:00,87.06031277
2020-05-10 00:00:00,63.27358086
2020-05-11 00:00:00,88.60442418
2020-05-12 00:00:00,109.81191323
2020-05-13 00:00:00,108.86188214
2020-05-14 00:00:00,145.59263376
2020-05-15 00:00:00,161.77900478
2020-05-16 00:00:00,108.31654619
2020-05-17 00:00:00,100.65014834
2020-05-18 00:00:00,163.90960993
2020-05-19 00:00:00,182.34876244
2020-05-20 00:00:00,192.28599464
2020-05-21 00:00:00,201.49979488
2020-05-22 00:00:00,158.63953474
2020-05-23 00:00:00,108.03281588
2020-05-24 00:00:00,73.43623594
2020-05-25 00:00:00,92.3763056
2020-05-26 00:00:00,80.47442225
2020-05-27 00:00:00,77.89905605
2020-05-28 00:00:00,88.34237133
2020-05-29 00:00:00,94.10951218
2020-05-30 00:00:00,68.4324487
2020-05-31 00:00:00,61.02644621
2020-06-01 00:00:00,79.73065264
2020-06-02 00:00:00,97.92708045
2020-06-03 00:00:00,82.16455447
2020-06-04 00:00:00,62.37744471
2020-06-05 00:00:00,55.99573563
2020-06-06 00:00:00,31.92632001
2020-06-07 00:00:00,26.32906276
2020-06-08 00:00:00,41.72247948
2020-06-09 00:00:00,35.1746286
2020-06-10 00:00:00,38.3855245
2020-06-11 00:00:00,38.59236598
2020-06-12 00:00:00,29.91881048
2020-06-13 00:00:00,21.0833426
2020-06-14 00:00:00,16.29688827
2020-06-15 00:00:00,34.18315891
2020-06-16 00:00:00,50.59742513
2020-06-17 00:00:00,47.79264099
2020-06-18 00:00:00,44.77971256
2020-06-19 00:00:00,49.57769703
2020-06-20 00:00:00,30.01002493
2020-06-21 00:00:00,24.97941736
2020-06-22 00:00:00,36.15947427
