Timestamp,fees-usd-per-transaction
2020-10-30 00:00:00,13.129840128849542
2020-10-31 00:00:00,13.153775692758725
2020-11-01 00:00:00,8.762733263986988
2020-11-01 23:00:00,12.638245824988372
2020-11-02 23:00:00,11.871891136589499
2020-11-03 23:00:00,8.878895035463971
2020-11-04 23:00:00,12.707221841808924
2020-11-05 23:00:00,11.040848569464943
2020-11-06 23:00:00,7.673814934872026
2020-11-07 23:00:00,5.9213667420868825
2020-11-08 23:00:00,6.718993877071916
2020-11-09 23:00:00,7.820301101659084
2020-11-10 23:00:00,5.213674989764986
2020-11-11 23:00:00,5.039307693099713
2020-11-12 23:00:00,5.495942499976288
2020-11-13 23:00:00,3.4820207313293396
2020-11-14 23:00:00,2.6838456994318904
2020-11-15 23:00:00,4.411017375152355
2020-11-16 23:00:00,4.4863397670763
2020-11-17 23:00:00,4.819903482766381
2020-11-18 23:00:00,5.433656184584319
2020-11-19 23:00:00,4.0320716360615885
2020-11-20 23:00:00,2.822013707936145
2020-11-21 23:00:00,2.165319352499386
2020-11-22 23:00:00,3.5079325984150387
2020-11-23 23:00:00,4.907728127507162
2020-11-24 23:00:00,5.197677967036266
2020-11-25 23:00:00,5.53579063617093
2020-11-26 23:00:00,4.421837643393106
2020-11-27 23:00:00,3.351576498299718
2020-11-28 23:00:00,2.692864277361477
2020-11-29 23:00:00,5.367705689324362
2020-11-30 23:00:00,7.405563838500065
2020-12-01 23:00:00,7.602362352926846
2020-12-02 23:00:00,8.121423309944447
2020-12-03 23:00:00,6.51758942057113
2020-12-04 23:00:00,4.686759043207698
2020-12-05 23:00:00,3.5837142463293934
2020-12-06 23:00:00,4.366396459119458
2020-12-07 23:00:00,4.149232439625517
2020-12-08 23:00:00,4.1216454555904125
2020-12-09 23:00:00,4.230138733382851
2020-12-10 23:00:00,4.101445864350825
2020-12-11 23:00:00,3.1382752713280393
2020-12-12 23:00:00,2.7188771318260834
2020-12-13 23:00:00,3.613972893246254
2020-12-14 23:00:00,4.269578845210294
2020-12-15 23:00:00,5.211408612148007
2020-12-16 23:00:00,12.046406024922556
2020-12-17 23:00:00,11.82797801812154
2020-12-18 23:00:00,8.151270439079003
2020-12-19 23:00:00,6.169859763927721
2020-12-20 23:00:00,11.916995795131013
2020-12-21 23:00:00,9.425912136521646
2020-12-22 23:00:00,9.955909826771387
2020-12-23 23:00:00,9.188479126697507
2020-12-24 23:00:00,7.297509672371263
2020-12-25 23:00:00,6.456238142864559
2020-12-26 23:00:00,8.071646954717467
2020-12-27 23:00:00,8.692698610384722
2020-12-28 23:00:00,8.410156419112946
2020-12-29 23:00:00,8.702158346244694
2020-12-30 23:00:00,9.50776350509401
2020-12-31 23:00:00,5.604238062401467
2021-01-01 23:00:00,8.400988666872713
