,Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy volume,Taker buy quote asset volume,Ignore
188,2020-03-14 00:00:00+00:00,5569.84,5638.42,5040.00,5167.01,316242.586,2020-03-14 23:59:59.999000+00:00,1697439879.44057,778184,157435.123,845705102.98525,0
189,2020-03-15 00:00:00+00:00,5167.21,5954.47,5089.12,5357.32,356311.765,2020-03-15 23:59:59.999000+00:00,1916062699.25133,806813,184750.035,993937103.50990,0
190,2020-03-16 00:00:00+00:00,5354.81,5361.26,4413.62,5026.26,621555.792,2020-03-16 23:59:59.999000+00:00,3043134893.44952,1445469,318949.688,1562954333.84351,0
191,2020-03-17 00:00:00+00:00,5027.11,5529.98,4913.49,5307.38,429908.098,2020-03-17 23:59:59.999000+00:00,2271134947.39557,1054231,232442.760,1228638059.36448,0
192,2020-03-18 00:00:00+00:00,5306.42,5435.00,4982.75,5389.64,402005.703,2020-03-18 23:59:59.999000+00:00,2108477121.16380,915737,211992.384,1112844886.81779,0
193,2020-03-19 00:00:00+00:00,5389.94,6400.00,5246.50,6159.60,499391.190,2020-03-19 23:59:59.999000+00:00,2922169778.65964,1105378,265398.098,1552134878.49786,0
194,2020-03-20 00:00:00+00:00,6159.41,6911.00,5650.00,6203.77,571898.016,2020-03-20 23:59:59.999000+00:00,3643186059.94639,1274738,293613.556,1872418332.76583,0
195,2020-03-21 00:00:00+00:00,6204.47,6457.17,5854.01,6183.69,387679.649,2020-03-21 23:59:59.999000+00:00,2387762770.11733,986672,209288.231,1289545015.12736,0
196,2020-03-22 00:00:00+00:00,6183.84,6408.91,5730.35,5810.17,391002.795,2020-03-22 23:59:59.999000+00:00,2379970465.43368,1072425,206652.155,1258271434.02062,0
197,2020-03-23 00:00:00+00:00,5810.30,6619.90,5670.00,6463.84,489746.087,2020-03-23 23:59:59.999000+00:00,3012248578.73576,1193611,257236.824,1581915987.30933,0
198,2020-03-24 00:00:00+00:00,6463.21,6840.00,6369.00,6741.33,437968.553,2020-03-24 23:59:59.999000+00:00,2903592538.87217,1114257,220131.441,1459407736.50984,0
199,2020-03-25 00:00:00+00:00,6740.86,6960.71,6436.26,6673.41,400684.542,2020-03-25 23:59:59.999000+00:00,2667204859.27760,1046097,210095.392,1398811490.78229,0
200,2020-03-26 00:00:00+00:00,6673.57,6777.50,6500.00,6733.76,281245.628,2020-03-26 23:59:59.999000+00:00,1870132448.53115,808889,144932.277,963995272.44565,0
201,2020-03-27 00:00:00+00:00,6733.76,6840.00,6230.00,6353.64,258213.519,2020-03-27 23:59:59.999000+00:00,1715677661.94467,741333,128814.892,856756136.69612,0
202,2020-03-28 00:00:00+00:00,6353.64,6354.74,6004.00,6230.95,341944.185,2020-03-28 23:59:59.999000+00:00,2120036125.18386,1008455,179087.046,1110754027.49350,0
203,2020-03-29 00:00:00+00:00,6231.81,6260.00,5857.60,5876.27,251335.919,2020-03-29 23:59:59.999000+00:00,1525085226.99231,695647,129308.418,785278094.70524,0
204,2020-03-30 00:00:00+00:00,5876.27,6606.15,5850.00,6391.08,387321.998,2020-03-30 23:59:59.999000+00:00,2435748934.79350,1071219,206399.459,1297813744.08973,0
205,2020-03-31 00:00:00+00:00,6389.52,6516.63,6320.00,6407.10,262522.644,2020-03-31 23:59:59.999000+00:00,1689175318.59372,790788,135500.437,872136163.36932,0
206,2020-04-01 00:00:00+00:00,6407.10,6693.00,6140.00,6641.51,390529.602,2020-04-01 23:59:59.999000+00:00,2470585503.92402,1158799,205706.298,1302204912.98308,0
207,2020-04-02 00:00:00+00:00,6641.22,7290.00,6542.73,6791.63,531321.428,2020-04-02 23:59:59.999000+00:00,3604597593.43110,1382876,275029.952,1866373988.52023,0
208,2020-04-03 00:00:00+00:00,6791.65,7049.11,6600.00,6729.80,411944.927,2020-04-03 23:59:59.999000+00:00,2809083862.31635,1074346,213227.061,1454161274.24010,0
209,2020-04-04 00:00:00+00:00,6729.80,7020.00,6629.99,6851.10,319849.757,2020-04-04 23:59:59.999000+00:00,2168134179.35285,918658,168633.540,1143488982.77319,0
210,2020-04-05 00:00:00+00:00,6851.40,6893.44,6668.02,6768.90,239224.508,2020-04-05 23:59:59.999000+00:00,1622119002.66283,698862,124679.648,845686533.03934,0
211,2020-04-06 00:00:00+00:00,6768.90,7370.00,6760.00,7325.73,461331.013,2020-04-06 23:59:59.999000+00:00,3269655313.60241,1279153,245413.283,1739459125.79713,0
212,2020-04-07 00:00:00+00:00,7325.73,7457.00,7070.43,7192.90,419572.040,2020-04-07 23:59:59.999000+00:00,3065548691.90531,1075255,209708.684,1532853201.78747,0
213,2020-04-08 00:00:00+00:00,7192.90,7417.83,7145.14,7357.66,332599.575,2020-04-08 23:59:59.999000+00:00,2426530950.31658,1007080,169892.335,1239759697.97260,0
214,2020-04-09 00:00:00+00:00,7357.15,7365.69,7105.98,7278.65,293638.581,2020-04-09 23:59:59.999000+00:00,2136691783.39294,844238,148199.882,1078758413.36993,0
215,2020-04-10 00:00:00+00:00,7278.83,7290.00,6741.00,6857.82,440148.453,2020-04-10 23:59:59.999000+00:00,3057722780.62013,1366733,211454.736,1468630300.74734,0
216,2020-04-11 00:00:00+00:00,6858.00,6944.28,6757.29,6874.18,224157.844,2020-04-11 23:59:59.999000+00:00,1535701119.55164,703329,118780.248,813906235.84925,0
217,2020-04-12 00:00:00+00:00,6874.17,7173.98,6775.66,6900.52,321594.822,2020-04-12 23:59:59.999000+00:00,2245397129.53634,960439,165602.500,1156344165.98682,0
218,2020-04-13 00:00:00+00:00,6900.19,6900.99,6558.00,6834.00,421954.773,2020-04-13 23:59:59.999000+00:00,2840095791.57115,1257602,216013.226,1454395944.52992,0
219,2020-04-14 00:00:00+00:00,6834.01,6975.60,6751.00,6864.11,280445.427,2020-04-14 23:59:59.999000+00:00,1926255197.49405,1002761,144042.067,989428438.98085,0
220,2020-04-15 00:00:00+00:00,6864.11,6929.00,6602.59,6616.89,281136.689,2020-04-15 23:59:59.999000+00:00,1902882417.25705,978500,140357.102,950242642.95066,0
221,2020-04-16 00:00:00+00:00,6616.88,7190.92,6465.33,7098.15,559868.603,2020-04-16 23:59:59.999000+00:00,3869854829.89996,1570129,297526.011,2057137960.75988,0
222,2020-04-17 00:00:00+00:00,7098.15,7140.00,6981.00,7022.44,277339.601,2020-04-17 23:59:59.999000+00:00,1958075004.68818,815405,140468.709,991899745.51267,0
223,2020-04-18 00:00:00+00:00,7022.00,7290.00,7008.11,7242.42,225807.171,2020-04-18 23:59:59.999000+00:00,1616702892.39814,665801,119681.739,857010922.76607,0
224,2020-04-19 00:00:00+00:00,7242.49,7258.42,7055.00,7118.03,216975.114,2020-04-19 23:59:59.999000+00:00,1550386464.89985,687566,107002.397,764610435.93177,0
225,2020-04-20 00:00:00+00:00,7118.04,7208.55,6735.95,6825.29,445104.981,2020-04-20 23:59:59.999000+00:00,3107676568.44843,1327875,221767.063,1548488407.85350,0
226,2020-04-21 00:00:00+00:00,6825.28,6940.00,6759.16,6838.00,288024.528,2020-04-21 23:59:59.999000+00:00,1972271576.59066,927606,149431.948,1023520677.33930,0
227,2020-04-22 00:00:00+00:00,6838.00,7154.90,6812.57,7120.06,306482.163,2020-04-22 23:59:59.999000+00:00,2147460698.31218,926951,164226.935,1150676739.48390,0
228,2020-04-23 00:00:00+00:00,7120.06,7802.38,7020.00,7483.35,472510.047,2020-04-23 23:59:59.999000+00:00,3475717726.54963,1298970,243729.506,1792632117.30723,0
229,2020-04-24 00:00:00+00:00,7483.36,7612.91,7388.00,7504.11,278378.368,2020-04-24 23:59:59.999000+00:00,2091451737.76575,808016,139206.084,1046136713.88413,0
230,2020-04-25 00:00:00+00:00,7504.62,7722.33,7433.00,7534.01,243266.807,2020-04-25 23:59:59.999000+00:00,1836251609.02060,645606,125411.352,947004079.59507,0
231,2020-04-26 00:00:00+00:00,7534.01,7709.57,7476.86,7694.17,269921.936,2020-04-26 23:59:59.999000+00:00,2052434573.88043,720885,139301.802,1059501231.83668,0
232,2020-04-27 00:00:00+00:00,7693.63,7795.60,7623.98,7774.00,290336.169,2020-04-27 23:59:59.999000+00:00,2236759632.39633,755785,145954.546,1124812510.09474,0
233,2020-04-28 00:00:00+00:00,7774.00,7780.00,7662.49,7735.75,217652.761,2020-04-28 23:59:59.999000+00:00,1679915193.12297,588167,107731.862,831740657.33503,0
234,2020-04-29 00:00:00+00:00,7735.76,8988.66,7710.00,8784.20,871197.569,2020-04-29 23:59:59.999000+00:00,7297189826.77707,2033439,454524.100,3802441345.23856,0
235,2020-04-30 00:00:00+00:00,8784.05,9479.77,8400.00,8624.76,944211.711,2020-04-30 23:59:59.999000+00:00,8437341148.39130,2329118,459375.562,4105891416.72819,0
236,2020-05-01 00:00:00+00:00,8623.61,9065.00,8619.84,8830.52,417820.386,2020-05-01 23:59:59.999000+00:00,3680586288.10126,1303431,204405.421,1800710976.13701,0
237,2020-05-02 00:00:00+00:00,8830.52,9020.00,8755.01,8975.18,295769.728,2020-05-02 23:59:59.999000+00:00,2627710360.02383,893324,145364.355,1291758148.61090,0
238,2020-05-03 00:00:00+00:00,8975.18,9200.00,8727.24,8900.00,451322.713,2020-05-03 23:59:59.999000+00:00,4049513026.35921,1308158,217371.059,1950871727.83709,0
239,2020-05-04 00:00:00+00:00,8899.99,8954.94,8526.00,8873.98,440135.307,2020-05-04 23:59:59.999000+00:00,3852426972.10020,1272135,218397.554,1912298849.24437,0
240,2020-05-05 00:00:00+00:00,8873.99,9118.17,8766.12,9022.78,409920.130,2020-05-05 23:59:59.999000+00:00,3661156607.24140,1172631,199885.621,1785788166.15504,0
241,2020-05-06 00:00:00+00:00,9022.76,9405.00,8916.01,9148.27,507753.800,2020-05-06 23:59:59.999000+00:00,4664860084.31144,1337479,249555.756,2292547393.57278,0
242,2020-05-07 00:00:00+00:00,9148.29,10080.00,9022.00,9995.00,738920.219,2020-05-07 23:59:59.999000+00:00,7079465730.29004,2004469,369859.624,3544402829.58383,0
243,2020-05-08 00:00:00+00:00,9994.74,10045.03,9726.00,9807.49,458034.211,2020-05-08 23:59:59.999000+00:00,4537481797.57234,1342120,222614.924,2205814933.04754,0
244,2020-05-09 00:00:00+00:00,9809.63,9923.98,9528.23,9550.67,411941.957,2020-05-09 23:59:59.999000+00:00,3999406853.47510,1189983,196911.183,1912329906.77360,0
245,2020-05-10 00:00:00+00:00,9550.25,9580.00,7940.00,8719.53,842909.031,2020-05-10 23:59:59.999000+00:00,7302630276.90636,2157408,410046.262,3549896289.67975,0
246,2020-05-11 00:00:00+00:00,8723.23,9164.00,8151.12,8561.09,805164.964,2020-05-11 23:59:59.999000+00:00,7000184961.90937,2107410,406724.545,3537690545.23876,0
247,2020-05-12 00:00:00+00:00,8560.73,8981.00,8520.43,8808.71,369716.041,2020-05-12 23:59:59.999000+00:00,3246499322.14054,1104068,189935.399,1667649738.03494,0
248,2020-05-13 00:00:00+00:00,8808.71,9397.00,8790.04,9305.91,379719.000,2020-05-13 23:59:59.999000+00:00,3445913924.84949,1154539,198949.784,1805530330.19069,0
249,2020-05-14 00:00:00+00:00,9305.91,9950.00,9250.66,9786.80,602528.438,2020-05-14 23:59:59.999000+00:00,5798873580.63930,1596856,306992.154,2954458974.93677,0
250,2020-05-15 00:00:00+00:00,9787.62,9843.50,9100.00,9310.73,504107.096,2020-05-15 23:59:59.999000+00:00,4784027638.71762,1399261,247709.009,2351403260.26857,0
251,2020-05-16 00:00:00+00:00,9311.21,9585.00,9210.03,9374.99,287768.201,2020-05-16 23:59:59.999000+00:00,2705830761.58087,918028,149815.483,1409069287.25042,0
252,2020-05-17 00:00:00+00:00,9374.99,9880.00,9317.16,9678.57,300859.340,2020-05-17 23:59:59.999000+00:00,2902728542.66065,973266,156225.070,1507160587.94879,0
253,2020-05-18 00:00:00+00:00,9677.31,9958.67,9450.00,9731.10,363732.370,2020-05-18 23:59:59.999000+00:00,3533354104.77906,1065425,182681.387,1775163208.55209,0
254,2020-05-19 00:00:00+00:00,9731.11,9900.00,9462.00,9773.64,376313.845,2020-05-19 23:59:59.999000+00:00,3642878349.19720,1062705,191772.049,1857069223.53943,0
255,2020-05-20 00:00:00+00:00,9772.66,9838.00,9281.42,9508.11,334423.590,2020-05-20 23:59:59.999000+00:00,3218411345.98419,920679,166431.866,1602624070.18553,0
256,2020-05-21 00:00:00+00:00,9508.00,9573.00,8812.20,9060.00,461439.193,2020-05-21 23:59:59.999000+00:00,4241795752.85480,1286185,228136.236,2097135651.30878,0
257,2020-05-22 00:00:00+00:00,9060.00,9259.38,8920.00,9166.40,276008.073,2020-05-22 23:59:59.999000+00:00,2515865909.33410,772928,144234.318,1314953776.64505,0
258,2020-05-23 00:00:00+00:00,9166.43,9300.00,9076.90,9176.41,201589.660,2020-05-23 23:59:59.999000+00:00,1852871137.72634,582528,103801.023,954330722.77388,0
259,2020-05-24 00:00:00+00:00,9176.32,9294.44,8674.00,8711.37,339643.378,2020-05-24 23:59:59.999000+00:00,3070856922.42420,872058,167958.764,1519719022.52679,0
260,2020-05-25 00:00:00+00:00,8711.37,8977.00,8623.38,8895.65,302980.106,2020-05-25 23:59:59.999000+00:00,2667337683.37678,775095,158161.834,1392801694.54323,0
261,2020-05-26 00:00:00+00:00,8895.66,9011.82,8693.18,8837.05,275619.158,2020-05-26 23:59:59.999000+00:00,2439508067.10614,736181,139848.562,1238146791.04980,0
262,2020-05-27 00:00:00+00:00,8837.88,9230.00,8811.00,9197.32,272253.998,2020-05-27 23:59:59.999000+00:00,2466842797.45267,700725,143948.195,1304070943.91478,0
263,2020-05-28 00:00:00+00:00,9197.32,9621.65,9110.97,9569.59,327412.374,2020-05-28 23:59:59.999000+00:00,3062477084.82549,801469,172464.347,1613575194.62399,0
264,2020-05-29 00:00:00+00:00,9569.58,9598.00,9317.42,9422.26,238691.299,2020-05-29 23:59:59.999000+00:00,2255365978.23178,627717,118443.514,1119335783.23148,0
265,2020-05-30 00:00:00+00:00,9422.11,9753.00,9326.01,9695.00,255234.058,2020-05-30 23:59:59.999000+00:00,2431044087.19118,691896,132940.629,1266665559.45577,0
266,2020-05-31 00:00:00+00:00,9694.38,9698.00,9371.76,9446.43,219829.356,2020-05-31 23:59:59.999000+00:00,2096318341.55532,676486,105922.349,1010305260.93969,0
267,2020-06-01 00:00:00+00:00,9446.49,10497.25,9420.85,10232.48,333740.457,2020-06-01 23:59:59.999000+00:00,3267274407.65878,922467,177298.140,1736224692.18492,0
268,2020-06-02 00:00:00+00:00,10232.41,10262.30,9264.15,9514.90,354168.517,2020-06-02 23:59:59.999000+00:00,3459821278.61491,939395,170346.230,1665194919.28490,0
269,2020-06-03 00:00:00+00:00,9514.90,9694.75,9382.33,9663.59,185389.412,2020-06-03 23:59:59.999000+00:00,1770390770.59070,571997,95209.610,909571823.58124,0
270,2020-06-04 00:00:00+00:00,9663.58,9884.00,9440.00,9788.33,264515.319,2020-06-04 23:59:59.999000+00:00,2564530031.26807,769445,135545.415,1314742692.05212,0
271,2020-06-05 00:00:00+00:00,9788.32,9855.00,9580.52,9617.29,237103.042,2020-06-05 23:59:59.999000+00:00,2307020792.84172,674699,114621.744,1115582334.11739,0
272,2020-06-06 00:00:00+00:00,9616.64,9738.77,9528.00,9664.00,152526.703,2020-06-06 23:59:59.999000+00:00,1469881938.14958,507355,78270.202,754435753.74163,0
273,2020-06-07 00:00:00+00:00,9664.01,9823.13,9373.00,9743.92,253986.313,2020-06-07 23:59:59.999000+00:00,2440468630.54430,695541,128587.599,1236275774.04025,0
274,2020-06-08 00:00:00+00:00,9743.92,9816.00,9631.00,9778.87,162086.419,2020-06-08 23:59:59.999000+00:00,1575946981.01871,474606,81571.025,793314812.77618,0
275,2020-06-09 00:00:00+00:00,9778.87,9890.00,9550.03,9771.66,204422.819,2020-06-09 23:59:59.999000+00:00,1986584445.30502,553812,100901.543,981041831.80446,0
276,2020-06-10 00:00:00+00:00,9771.66,10015.99,9681.21,9884.99,193628.149,2020-06-10 23:59:59.999000+00:00,1900724588.13658,551989,95878.768,941458554.76410,0
277,2020-06-11 00:00:00+00:00,9884.99,9970.10,9055.07,9278.03,404046.613,2020-06-11 23:59:59.999000+00:00,3862130909.12521,1027558,185222.513,1769964488.14219,0
278,2020-06-12 00:00:00+00:00,9277.72,9550.00,9238.00,9458.91,211611.340,2020-06-12 23:59:59.999000+00:00,1992908459.95852,641434,109919.410,1035341868.85864,0
279,2020-06-13 00:00:00+00:00,9458.77,9497.85,9340.00,9468.54,113449.075,2020-06-13 23:59:59.999000+00:00,1068817694.43180,348090,57601.880,542822882.08195,0
280,2020-06-14 00:00:00+00:00,9468.55,9477.00,9240.97,9339.61,143978.523,2020-06-14 23:59:59.999000+00:00,1350388889.47993,422272,72124.508,676670374.79637,0
281,2020-06-15 00:00:00+00:00,9339.70,9490.83,8888.43,9422.01,413865.727,2020-06-15 23:59:59.999000+00:00,3811857667.87459,1088825,212684.242,1959957200.87787,0
282,2020-06-16 00:00:00+00:00,9422.01,9595.00,9370.00,9519.12,225713.247,2020-06-16 23:59:59.999000+00:00,2143232282.69654,641488,117909.667,1119907031.84835,0
283,2020-06-17 00:00:00+00:00,9519.13,9569.00,9231.03,9458.45,227477.390,2020-06-17 23:59:59.999000+00:00,2143290042.11355,623537,113576.493,1070524810.37531,0
284,2020-06-18 00:00:00+00:00,9458.45,9483.85,9272.41,9381.59,158349.247,2020-06-18 23:59:59.999000+00:00,1488056320.77280,477815,80186.369,753743879.84663,0
285,2020-06-19 00:00:00+00:00,9381.99,9453.00,9239.00,9307.00,219510.059,2020-06-19 23:59:59.999000+00:00,2048059719.36743,588538,112351.565,1048450973.35035,0
286,2020-06-20 00:00:00+00:00,9307.00,9394.29,9165.00,9354.04,154462.290,2020-06-20 23:59:59.999000+00:00,1436354409.44428,425349,80710.791,750834333.74971,0
287,2020-06-21 00:00:00+00:00,9353.84,9420.47,9279.00,9293.51,110599.558,2020-06-21 23:59:59.999000+00:00,1033976410.97488,316619,56895.909,532057753.11637,0
288,2020-06-22 00:00:00+00:00,9293.39,9795.00,9273.00,9686.99,260561.647,2020-06-22 23:59:59.999000+00:00,2482574353.64243,634767,140316.059,1336206135.11198,0
289,2020-06-23 00:00:00+00:00,9686.99,9723.23,9585.00,9631.66,164673.499,2020-06-23 23:59:59.999000+00:00,1588083862.05429,432869,76851.398,741257899.47861,0
290,2020-06-24 00:00:00+00:00,9631.65,9678.00,9210.00,9298.40,300450.251,2020-06-24 23:59:59.999000+00:00,2825265494.90329,748649,136984.949,1288273322.83144,0
291,2020-06-25 00:00:00+00:00,9298.78,9350.90,9005.00,9246.75,272566.502,2020-06-25 23:59:59.999000+00:00,2510788505.43618,724717,138543.944,1276681593.31305,0
292,2020-06-26 00:00:00+00:00,9246.75,9297.16,9038.52,9159.99,249348.670,2020-06-26 23:59:59.999000+00:00,2285936800.87162,682581,126311.431,1158202401.05587,0
293,2020-06-27 00:00:00+00:00,9159.99,9195.75,8816.40,9008.00,237840.165,2020-06-27 23:59:59.999000+00:00,2153509215.41693,635966,118398.945,1072441342.52177,0
294,2020-06-28 00:00:00+00:00,9008.00,9188.00,8932.68,9114.00,153842.891,2020-06-28 23:59:59.999000+00:00,1395928886.65951,480457,81266.509,737578007.31121,0
295,2020-06-29 00:00:00+00:00,9114.01,9233.00,9022.00,9189.48,176660.525,2020-06-29 23:59:59.999000+00:00,1610778783.22314,513754,92094.713,840024608.77923,0
296,2020-06-30 00:00:00+00:00,9189.99,9205.00,9063.97,9138.87,143469.832,2020-06-30 23:59:59.999000+00:00,1311949155.72121,418034,68278.846,624515563.30070,0
297,2020-07-01 00:00:00+00:00,9138.88,9293.00,9090.00,9233.29,161642.185,2020-07-01 23:59:59.999000+00:00,1487427692.29113,446516,81634.131,751374808.62814,0
298,2020-07-02 00:00:00+00:00,9233.29,9262.99,8936.00,9087.72,230747.519,2020-07-02 23:59:59.999000+00:00,2105533922.19592,649904,107214.396,978476545.33617,0
299,2020-07-03 00:00:00+00:00,9087.72,9124.52,9036.06,9057.52,96947.338,2020-07-03 23:59:59.999000+00:00,881331916.25717,334878,45864.438,417006695.20991,0
300,2020-07-04 00:00:00+00:00,9058.07,9194.00,9042.84,9137.18,100215.438,2020-07-04 23:59:59.999000+00:00,913030839.30531,300402,50806.640,462969842.17552,0
301,2020-07-05 00:00:00+00:00,9137.18,9146.35,8900.00,9071.86,139545.566,2020-07-05 23:59:59.999000+00:00,1261953986.20306,424855,63262.066,572257948.68744,0
302,2020-07-06 00:00:00+00:00,9071.87,9379.00,9058.10,9339.60,199643.828,2020-07-06 23:59:59.999000+00:00,1843703742.26119,543847,111431.517,1029324377.15175,0
303,2020-07-07 00:00:00+00:00,9339.59,9380.00,9201.23,9258.51,127833.975,2020-07-07 23:59:59.999000+00:00,1184876083.76661,405928,66946.034,620656526.11824,0
304,2020-07-08 00:00:00+00:00,9258.51,9470.00,9233.47,9436.08,170243.001,2020-07-08 23:59:59.999000+00:00,1594244760.10968,503111,94717.213,886949578.55409,0
305,2020-07-09 00:00:00+00:00,9436.08,9440.81,9164.33,9236.28,188355.856,2020-07-09 23:59:59.999000+00:00,1751622435.13053,526694,84271.829,783684211.41326,0
306,2020-07-10 00:00:00+00:00,9236.29,9317.24,9121.42,9288.39,140849.874,2020-07-10 23:59:59.999000+00:00,1295681629.88250,418173,66533.323,612213225.85175,0
307,2020-07-11 00:00:00+00:00,9288.39,9301.74,9178.91,9233.50,74976.521,2020-07-11 23:59:59.999000+00:00,692340842.13135,268041,34905.923,322353540.56925,0
308,2020-07-12 00:00:00+00:00,9233.50,9349.00,9155.00,9300.69,127841.882,2020-07-12 23:59:59.999000+00:00,1182491576.57045,369869,62954.055,582466065.94534,0
309,2020-07-13 00:00:00+00:00,9300.70,9345.00,9200.00,9241.20,136117.659,2020-07-13 23:59:59.999000+00:00,1262652034.01365,407784,63188.051,586300186.74770,0
310,2020-07-14 00:00:00+00:00,9241.18,9279.00,9116.00,9254.17,129704.278,2020-07-14 23:59:59.999000+00:00,1194751477.53481,381121,61998.831,571263983.78946,0
311,2020-07-15 00:00:00+00:00,9254.17,9272.56,9156.00,9197.30,104107.708,2020-07-15 23:59:59.999000+00:00,959516024.21559,307679,47547.128,438299844.19612,0
312,2020-07-16 00:00:00+00:00,9197.75,9223.00,9044.02,9132.00,148089.450,2020-07-16 23:59:59.999000+00:00,1350809171.27347,402299,67858.966,619091275.34249,0
313,2020-07-17 00:00:00+00:00,9132.00,9187.00,9087.00,9151.69,80940.584,2020-07-17 23:59:59.999000+00:00,739789769.33429,244169,39063.858,357100340.29329,0
314,2020-07-18 00:00:00+00:00,9151.70,9210.00,9121.98,9171.80,63233.596,2020-07-18 23:59:59.999000+00:00,579542001.39296,206354,32794.840,300586379.50955,0
315,2020-07-19 00:00:00+00:00,9171.79,9239.59,9108.00,9210.51,75554.579,2020-07-19 23:59:59.999000+00:00,692144095.42895,243001,38551.338,353326402.12976,0
316,2020-07-20 00:00:00+00:00,9210.68,9221.00,9131.01,9161.13,72429.691,2020-07-20 23:59:59.999000+00:00,664469650.80326,245657,32696.934,299973279.87020,0
317,2020-07-21 00:00:00+00:00,9161.28,9439.60,9152.62,9388.01,179211.347,2020-07-21 23:59:59.999000+00:00,1671206199.52861,515483,93179.366,868632652.29244,0
318,2020-07-22 00:00:00+00:00,9388.00,9543.00,9272.00,9518.25,126598.902,2020-07-22 23:59:59.999000+00:00,1189260919.42176,417994,65342.030,614383995.68029,0
319,2020-07-23 00:00:00+00:00,9518.25,9678.32,9439.86,9604.41,166990.147,2020-07-23 23:59:59.999000+00:00,1593882469.43966,566970,81460.964,777887915.55873,0
320,2020-07-24 00:00:00+00:00,9604.41,9650.00,9470.00,9539.70,133975.068,2020-07-24 23:59:59.999000+00:00,1279232338.52369,531836,63967.088,610922620.07253,0
321,2020-07-25 00:00:00+00:00,9539.70,9735.10,9526.31,9701.49,133377.589,2020-07-25 23:59:59.999000+00:00,1284993355.34513,517523,66055.303,636575410.24058,0
322,2020-07-26 00:00:00+00:00,9701.54,10300.00,9655.20,9939.69,261998.786,2020-07-26 23:59:59.999000+00:00,2598998008.67622,811567,132891.296,1318426450.58064,0
323,2020-07-27 00:00:00+00:00,9939.68,11488.00,9928.61,11047.58,744752.400,2020-07-27 23:59:59.999000+00:00,7891956950.28577,2085818,380222.453,4028082026.45626,0
324,2020-07-28 00:00:00+00:00,11047.58,11270.00,10580.00,10919.94,499486.679,2020-07-28 23:59:59.999000+00:00,5481417615.66494,1527878,243655.645,2674872988.33118,0
325,2020-07-29 00:00:00+00:00,10919.94,11364.80,10844.34,11113.03,356188.761,2020-07-29 23:59:59.999000+00:00,3965422424.83448,1016186,176819.810,1968955025.82846,0
326,2020-07-30 00:00:00+00:00,11113.01,11195.52,10826.55,11111.96,230327.988,2020-07-30 23:59:59.999000+00:00,2540930684.60470,705335,111066.508,1225473994.99032,0
327,2020-07-31 00:00:00+00:00,11111.97,11450.42,10971.78,11343.68,307399.731,2020-07-31 23:59:59.999000+00:00,3455848822.14170,843301,155727.416,1751241182.87211,0
328,2020-08-01 00:00:00+00:00,11343.67,11887.45,11201.00,11811.42,386322.642,2020-08-01 23:59:59.999000+00:00,4493961579.32069,1058421,187510.850,2181547680.82824,0
329,2020-08-02 00:00:00+00:00,11811.43,12154.25,10490.00,11079.72,492803.351,2020-08-02 23:59:59.999000+00:00,5584559651.07942,1353476,232883.459,2641618083.10261,0
330,2020-08-03 00:00:00+00:00,11080.70,11483.00,10923.00,11227.07,238654.591,2020-08-03 23:59:59.999000+00:00,2689651526.95353,698614,113586.768,1280375303.94583,0
331,2020-08-04 00:00:00+00:00,11227.07,11427.38,11025.00,11200.05,200044.934,2020-08-04 23:59:59.999000+00:00,2245992628.82789,628935,91250.173,1024692651.97083,0
332,2020-08-05 00:00:00+00:00,11200.06,11798.56,11103.00,11752.50,263510.011,2020-08-05 23:59:59.999000+00:00,3037923802.72495,770746,127718.099,1472492825.35958,0
333,2020-08-06 00:00:00+00:00,11752.50,11916.02,11571.78,11770.56,236459.595,2020-08-06 23:59:59.999000+00:00,2782205258.01308,701917,110128.066,1295937728.20377,0
334,2020-08-07 00:00:00+00:00,11769.97,11920.00,11318.93,11596.06,273935.127,2020-08-07 23:59:59.999000+00:00,3191651680.81522,861575,126930.385,1479091158.97232,0
335,2020-08-08 00:00:00+00:00,11596.26,11819.00,11513.69,11765.72,154707.303,2020-08-08 23:59:59.999000+00:00,1808155550.96800,578295,73299.635,856834327.88282,0
336,2020-08-09 00:00:00+00:00,11765.72,11811.00,11526.90,11685.99,125463.463,2020-08-09 23:59:59.999000+00:00,1462717950.80531,506961,58963.655,687465462.87179,0
337,2020-08-10 00:00:00+00:00,11685.99,12100.00,11384.90,11896.89,290418.014,2020-08-10 23:59:59.999000+00:00,3447830045.74761,911232,138899.093,1649337539.51741,0
338,2020-08-11 00:00:00+00:00,11896.86,11944.00,11127.00,11392.64,336861.638,2020-08-11 23:59:59.999000+00:00,3881574730.95979,1084362,156502.461,1803054820.95578,0
339,2020-08-12 00:00:00+00:00,11392.64,11630.00,11140.00,11568.36,213799.491,2020-08-12 23:59:59.999000+00:00,2446503849.80986,757273,102352.766,1171450824.77188,0
340,2020-08-13 00:00:00+00:00,11568.37,11798.00,11272.00,11790.00,248214.725,2020-08-13 23:59:59.999000+00:00,2865188930.54970,885018,118969.247,1373724196.81707,0
341,2020-08-14 00:00:00+00:00,11790.00,11868.42,11644.60,11767.89,159019.959,2020-08-14 23:59:59.999000+00:00,1869288349.44223,584032,75682.922,889783229.38207,0
342,2020-08-15 00:00:00+00:00,11767.89,11993.58,11682.00,11859.04,222262.987,2020-08-15 23:59:59.999000+00:00,2639621485.17468,785891,105834.035,1257095769.23006,0
