,Open,High,Low,Close,Volume,date,Quote_asset_volume,Number_of_trades,Taker_buy_volume,Taker_buy_quote_asset_volume,daily_return,price_vol,log_price,volumn_pct,Close_shift_1,Close_shift_2,Close_shift_3
333,154.54,155.25,149.7,151.37,226863.41299,2019-11-30,34617912.1786886,96632,115076.90179,17567465.0749285,-0.020512488676070806,0.03591303222466683,5.019727170774474,-0.3098419388418958,154.57,150.72,152.62
334,151.43,152.49,145.79,150.73,344178.14088,2019-12-01,51148792.0829982,125550,172849.45417,25693814.9444398,-0.0046225979000199535,0.044244865614475444,5.0154901568224375,0.5171161199764334,151.37,154.57,150.72
335,150.72,151.42,146.71,148.65,233839.0973,2019-12-02,34768563.4718647,107070,114158.87515,16974888.5377017,-0.013734076433120967,0.031249999999999865,5.001594549444107,-0.3205870172285882,150.73,151.37,154.57
336,148.66,149.93,145.77,147.17,196329.22503,2019-12-03,29061161.1017757,87660,100293.6245,14844721.3242409,-0.010022870980761489,0.0279833176375622,4.9915883811760215,-0.16040889955146087,148.65,150.73,151.37
337,147.19,151.98,143.15,145.38,434430.62379,2019-12-04,63840615.2439176,149648,211404.51257,31089708.1879703,-0.01229703104830493,0.05999048848427192,4.97935100405649,1.21276594823627,147.17,148.65,150.73
338,145.45,149.02,143.64,148.1,299073.53972,2019-12-05,43777241.5908236,111694,159810.68936,23382484.6769174,0.01821931935372989,0.0369886558954969,4.997887721273753,-0.3115735324759942,145.38,147.17,148.65
339,148.11,149.77,145.74,148.45,220674.68581,2019-12-06,32549526.3995979,90076,118938.06254,17547902.3223548,0.0022955911147117813,0.027209506447910342,5.000248201209769,-0.2621390510955899,148.1,145.38,147.17
340,148.46,149.49,146.85,147.14,140471.68588,2019-12-07,20799551.3456956,70677,73739.81386,10919841.5777131,-0.008891283847501152,0.01778256769500212,4.9913845145041185,-0.3634444958451394,148.45,148.1,145.38
341,147.16,151.62,146.11,150.44,205301.6026,2019-12-08,30606289.2853915,79766,113946.96048,16985317.5275958,0.022288665398205953,0.03744223973905947,5.013564333602136,0.4615159013282002,147.14,148.45,148.1
342,150.44,151.19,146.56,147.38,243775.99249,2019-12-09,36345702.3480885,92204,113225.94088,16892414.5210266,-0.020340335017282607,0.03077638925817599,4.9930142853388535,0.18740423553810093,150.44,147.14,148.45
343,147.4,148.57,143.81,145.56,203215.84937,2019-12-10,29746845.4324287,85725,96914.54456,14189982.0538624,-0.012483039348710978,0.032293080054274025,4.980588372743959,-0.16638284478182908,147.38,150.44,147.14
344,145.53,146.34,142.12,143.39,157843.10484,2019-12-11,22772651.1681289,69834,82484.40373,11897456.5880118,-0.014704871847729062,0.028997457568886133,4.965568190726947,-0.22327365050837522,145.56,147.38,150.44
345,143.41,145.85,139.24,144.87,261615.30437,2019-12-12,37425277.0381235,99231,127845.69433,18297930.2101783,0.010180601073844331,0.046091625409664494,4.97583678855356,0.6574389146436912,143.39,145.56,147.38
346,144.87,146.0,142.8,144.8,160695.18556,2019-12-13,23203419.9616187,90805,82252.75063,11879184.4104583,-0.00048319182715528264,0.022088769241388754,4.975353479951616,-0.38575770271937015,144.87,143.39,145.56
347,144.8,145.07,141.18,141.79,126232.59201,2019-12-14,18027581.3595459,76951,59729.52052,8537450.1078795,-0.02078729281767966,0.026864640883977803,4.954347089749467,-0.2144594029367013,144.8,144.87,143.39
348,141.79,144.12,139.92,142.46,151189.65877,2019-12-15,21495196.818885,77131,73238.69048,10413387.0646038,0.004725297975879839,0.02962127089357513,4.959061258550208,0.1977069975559318,141.79,144.8,144.87
349,142.46,142.72,127.93,132.73,471018.85942,2019-12-16,63632055.5849407,153717,215716.73176,29112565.6952039,-0.06829987364874368,0.10381861575178991,4.888316989638111,2.115417173713884,142.46,141.79,144.8
350,132.72,132.98,119.11,121.88,563257.36001,2019-12-17,71709329.2689193,178977,272414.29784,34693963.8819766,-0.08167570825798676,0.10450572634116931,4.803036954117508,0.19582761654932446,132.73,142.46,141.79
351,121.88,134.87,116.26,132.78,884960.91334,2019-12-18,110566290.5693325,252627,469544.6644,58667753.4696598,0.0894322284213982,0.15269117164424023,4.888693623291013,0.5711484237405944,121.88,132.73,142.46
352,132.8,134.0,125.69,128.1,420674.8172,2019-12-19,53766864.1851899,154222,204489.68391,26131287.0404213,-0.03539156626506035,0.06257530120481929,4.852811208902689,-0.5246402288974568,132.78,121.88,132.73
353,128.1,129.39,125.84,128.19,213897.4673,2019-12-20,27266605.4848642,90922,109755.28767,13990539.6839859,0.000702576112412201,0.027712724434035777,4.8535135383240435,-0.49153726689965505,128.1,132.78,121.88
354,128.19,128.4,126.5,126.99,135196.11641,2019-12-21,17199278.7946842,64847,64958.5023,8263790.3282736,-0.009361104610344007,0.014821748966378077,4.844108343200942,-0.36793961089599125,128.19,128.1,132.78
355,127.0,133.07,126.82,132.09,253140.72413,2019-12-22,32938501.021757,91028,130908.05583,17045189.4024396,0.04007874015748025,0.04921259842519685,4.883483508435773,0.8723964182692754,126.99,128.19,128.1
356,132.12,135.1,126.0,127.8,421600.75655,2019-12-23,55501305.920123,145867,194731.2118,25638865.7856889,-0.032697547683923744,0.06887677868604294,4.850466541943434,0.6654797761164957,132.09,126.99,128.19
357,127.8,129.69,126.61,127.75,200637.10098,2019-12-24,25667665.1420103,87657,100608.48356,12872420.0888793,-0.0003912363067292146,0.024100156494522677,4.850075229083814,-0.5241064019385713,127.8,132.09,126.99
358,127.7,127.84,123.07,125.09,225004.4909,2019-12-25,28144469.160729,93397,98563.1461,12331982.1951846,-0.02043852779953015,0.03735317149569311,4.82903347822665,0.12145006980752293,127.75,127.8,132.09
359,125.09,132.26,124.32,125.58,274986.52097,2019-12-26,34943780.9092039,103034,128410.01213,16332907.9297444,0.003917179630665846,0.06347429850507633,4.832943005685963,0.22213792209246974,125.09,127.75,127.8
360,125.58,127.1,121.91,126.29,240012.37451,2019-12-27,30020098.8891311,102142,115839.00216,14500702.3486646,0.005653766523331827,0.041328236980410875,4.838580849658078,-0.12718494832630567,125.58,125.09,127.75
361,126.28,129.68,125.84,128.11,196893.52277,2019-12-28,25177121.1470641,82441,95994.94508,12279856.6972605,0.014491605955020637,0.03040861577446946,4.852889269868342,-0.1796526192786091,126.29,125.58,125.09
362,128.11,138.07,127.52,134.36,316347.26666,2019-12-29,41893078.3622121,115498,154769.9807,20495780.1812765,0.04878619935992501,0.08235110451955348,4.9005227647440925,0.6066920953491151,128.11,126.29,125.58
363,134.36,136.24,130.3,131.59,320347.21956,2019-12-30,42636559.3824152,101293,153829.18058,20482964.2651629,-0.020616254837749426,0.04420958618636497,4.879691028162049,0.012644183533594422,134.36,128.11,126.29
364,131.61,133.68,128.17,129.16,264933.98418,2019-12-31,34678632.1795937,95085,131010.02709,17146486.4936881,-0.018615606716814947,0.04186611959577554,4.8610519458900745,-0.1729786681342531,131.59,134.36,128.11
365,129.16,133.05,128.68,130.77,144770.52197,2020-01-01,18952318.5320643,75888,71847.93883,9407940.1610683,0.012465159492103028,0.033834004335707685,4.873440054918411,-0.4535600164015169,129.16,131.59,134.36
0,7200.77,7212.5,6924.74,6965.71,31951.483932,2020-01-02,225982341.3011403,302667,15141.61134,107060829.07806464,-0.03264373115652919,0.039962392910758184,8.848754819281297,-0.7792956501281308,130.77,129.16,131.59
1,6965.49,7405.0,6871.04,7344.96,68428.500451,2020-01-03,495098582.9620354,519854,35595.496273,257713113.8517286,0.05447857939642442,0.07665792356316642,8.901769642711598,1.1416376340025822,6965.71,130.77,129.16
2,7345.0,7404.0,7272.21,7354.11,29987.974977,2020-01-04,219874240.9399481,279370,16369.382248,120035111.72407165,0.0012402995234852554,0.017942818243703196,8.90301461959542,-0.5617619152932678,7344.96,6965.71,130.77
3,7354.19,7495.0,7318.0,7358.75,38331.085604,2020-01-05,284848683.7891762,329209,19455.369564,144600094.38965073,0.0006200546899115533,0.02406791230577399,8.903645360342471,0.278215205708253,7354.11,7344.96,6965.71
4,7357.64,7795.34,7346.76,7758.0,54635.695316,2020-01-06,413330481.2260492,449937,28853.76777,218411610.65942463,0.05441418715783852,0.060967919061003246,8.956479847999912,0.42536258639902824,7358.75,7354.11,7344.96
5,7758.9,8207.68,7723.71,8145.28,91171.684661,2020-01-07,724202791.1429626,685315,46192.111549,366866967.6139318,0.04979829615022746,0.06237611001559503,9.005193897363627,0.6687201312930027,7758.0,7358.75,7354.11
6,8145.92,8455.0,7870.0,8055.98,112622.64264,2020-01-08,926410232.6045058,830375,55071.109514,453284250.4545396,-0.011041110150848632,0.07181509270898806,8.994169951773667,0.23528092146986457,8145.28,7758.0,7358.75
7,8054.72,8055.96,7750.0,7817.76,64239.51983,2020-01-09,507258250.4748796,478800,31645.759221,249899679.33440104,-0.029418775575066558,0.03798518135950102,8.96415334749336,-0.4296038671784447,8055.98,8145.28,7758.0
8,7817.74,8199.0,7672.0,8197.02,82406.777448,2020-01-10,652774220.388437,606101,42361.755307,335845385.67483306,0.048515299818105984,0.06741078623745482,9.011525952567096,0.2828050033075722,7817.76,8055.98,8145.28
9,8198.86,8286.34,8003.16,8020.01,54810.032667,2020-01-11,445034349.56470203,469131,27916.124974,226716001.44288608,-0.0218140082889573,0.03453894809766239,8.989694947742576,-0.33488440678819154,8197.02,7817.76,8055.98
10,8020.01,8197.0,7960.0,8184.98,38131.494336,2020-01-12,309351920.45885,350662,19718.541096,159972663.9929187,0.02056979978827944,0.02955108534777388,9.010056046308053,-0.30429717917394716,8020.01,8197.02,7817.76
11,8184.97,8196.0,8055.89,8110.34,31159.755683,2020-01-13,252656965.35815012,289144,15215.226501,123407351.91807935,-0.0091179320144118,0.017117961336449574,9.000895069781862,-0.18283413158602535,8184.98,8020.01,8197.02
12,8110.34,8880.0,8105.54,8810.01,120399.126742,2020-01-14,1032735180.8658738,915328,62492.096676,536081638.0541857,0.08626888638454133,0.09549044799601497,9.08364385400336,2.863930384014109,8110.34,8184.98,8020.01
13,8814.64,8916.48,8564.0,8821.41,84816.297606,2020-01-15,743712237.2790816,764048,42493.551026,372770745.1792992,0.000768040441810447,0.03998801993047925,9.084937000169536,-0.2955405915214774,8810.01,8110.34,8184.98
14,8820.01,8859.81,8586.0,8720.01,51991.074284,2020-01-16,451752380.2810811,543064,25996.30135,225914888.37777233,-0.011337855626014082,0.031044182489588956,9.073375663691358,-0.3870155176365291,8821.41,8810.01,8110.34
15,8720.15,9041.65,8672.44,8913.28,70897.737377,2020-01-17,629568740.707009,676403,36139.808845,320997160.95891666,0.022147554801236424,0.04233986800685758,9.095297578424672,0.3636520951600808,8720.01,8821.41,8810.01
16,8913.27,8988.88,8806.38,8915.96,38294.746545,2020-01-18,340852837.9160803,458182,19421.295313,172895403.23974317,0.00030179720798306775,0.02047508938919162,9.095598208178961,-0.45985939803174536,8913.28,8720.01,8821.41
17,8915.09,9198.98,8466.0,8701.7,70676.889259,2020-01-19,623950864.2762928,615665,33655.943241,297282818.0931591,-0.023935821175108618,0.08221790245527522,9.071273687852983,0.8456027428187278,8915.96,8913.28,8720.01
18,8701.72,8746.99,8521.28,8642.35,38896.639746,2020-01-20,336447837.0018059,385006,19453.863782,168293007.48754647,-0.00682278905779532,0.02593855007975425,9.064429815556066,-0.4496554651201362,8701.7,8915.96,8913.28
19,8642.35,8789.0,8488.0,8736.03,36494.687659,2020-01-21,316056704.984738,365621,18731.871637,162303157.94279355,0.010839644309707408,0.034828489936186334,9.075211132044725,-0.061752174549911,8642.35,8701.7,8915.96
20,8736.04,8818.0,8590.0,8682.36,29080.557138,2020-01-22,252638888.2149255,317424,14477.157512,125794389.99554266,-0.006144660509796229,0.02609878159898535,9.069048660100092,-0.20315643170524833,8736.03,8642.35,8701.7
21,8682.77,8691.81,8306.39,8404.52,48165.944597,2020-01-23,407428808.675337,464805,23287.712444,196965082.0404137,-0.032046224879848206,0.044389060173193585,9.03652493534817,0.6562937349663374,8682.36,8736.03,8642.35
22,8404.52,8528.02,8238.0,8439.0,41687.529529,2020-01-24,349874174.79003936,407271,21293.489586,178752179.11477745,0.0041025543398076625,0.03450762208906641,9.040619097157967,-0.13450198313776052,8404.52,8682.36,8736.03
23,8438.99,8451.26,8254.9,8340.58,25521.157932,2020-01-25,212869245.6358978,283118,13076.752786,109098245.22427255,-0.011661348099713309,0.02326818730677493,9.028888037299204,-0.387798744124519,8439.0,8404.52,8682.36
24,8340.01,8618.13,8293.66,8615.0,31130.485164,2020-01-26,263941925.272999,332612,15797.911267,133936210.1435635,0.032972382527119315,0.038905229130420625,9.06126014896203,0.21979125112370723,8340.58,8439.0,8404.52
25,8614.39,9000.0,8535.0,8907.57,53973.542996,2020-01-27,473194952.8044688,514196,28592.326521,250794158.80919072,0.03403375050351798,0.05397944601997356,9.094656755995281,0.7337841897310429,8615.0,8340.58,8439.0
26,8907.57,9400.0,8862.4,9374.21,74584.853765,2020-01-28,676593159.4823396,616678,38852.363246,352558461.2153821,0.05238690237629329,0.06035316028950661,9.14571758062131,0.38187803921872465,8907.57,8615.0,8340.58
27,9375.34,9449.24,9216.0,9301.53,53864.065122,2020-01-29,503188568.83635783,492545,26615.651329,248688826.41119042,-0.007872781147136965,0.024878031090072444,9.137934181739086,-0.2778149664043925,9374.21,8907.57,8615.0
28,9301.57,9578.0,9204.44,9513.21,60626.744259,2020-01-30,569652869.8196837,529570,30852.55545,290043577.4392868,0.02275314812445628,0.04016096207414442,9.160436638017995,0.12555084956329976,9301.53,9374.21,8907.57
29,9511.52,9530.22,9210.01,9352.89,45552.022352,2020-01-31,425779010.40653664,428547,22482.470899,210150300.2222744,-0.016677670866486194,0.03366549195081324,9.143440665433069,-0.24864805279003854,9513.21,9301.53,9374.21
30,9351.71,9464.53,9281.0,9384.61,28578.067354,2020-02-01,268137739.9933375,334972,14679.126305,137764121.89168733,0.0035180731652286745,0.01962528778159296,9.1468263924832,-0.3726279124741153,9352.89,9513.21,9301.53
31,9384.41,9477.03,9120.0,9331.51,45690.91254,2020-02-02,428064088.6904683,446558,22588.40606,211808205.79156947,-0.0056370086132212505,0.038045012952332716,9.141152124261682,0.5988104434782486,9384.61,9352.89,9513.21
32,9331.59,9618.79,9234.0,9292.24,50892.133451,2020-02-03,476379993.4924724,492124,24781.397696,232065946.53854197,-0.004216859077606272,0.04123520214668678,9.136934922226569,0.11383490987286815,9331.51,9384.61,9352.89
33,9291.35,9350.0,9093.01,9197.02,53308.175266,2020-02-04,491136137.2107625,528930,26103.432307,240571508.24015158,-0.010152453626222191,0.027659059232511937,9.126634797522492,0.04747377740267478,9292.24,9331.51,9384.61
34,9197.02,9744.45,9177.22,9612.04,64870.415615,2020-02-05,613540574.7818311,661758,35375.605202,334620486.13736695,0.04512548629882285,0.06167541225309952,9.170771758312537,0.21689431857883168,9197.02,9292.24,9331.51
35,9612.03,9862.57,9526.35,9772.0,64949.706588,2020-02-06,631245079.8223811,682179,32143.454647,312506614.3866246,0.016642686300396337,0.03497908350265234,9.187276432377631,0.0012222979034168802,9612.04,9197.02,9292.24
36,9772.0,9885.0,9730.0,9813.73,43966.114632,2020-02-07,430744860.1814393,582249,22733.988186,222761439.9557888,0.004270364306180774,0.015861645517805976,9.19153770455344,-0.3230744688210323,9772.0,9612.04,9197.02
37,9813.87,9940.0,9667.11,9895.05,43600.843666,2020-02-08,427781790.200816,514573,22664.381837,222438123.8466874,0.00827196610511427,0.027806563567685266,9.199789911080998,-0.008308011045718877,9813.73,9772.0,9612.04
38,9895.04,10166.0,9880.75,10151.75,43408.475616,2020-02-09,437441704.90539634,536848,22408.277327,225799470.0027466,0.02594330088610053,0.02882757421900265,9.225401383401486,-0.004412025865224378,9895.05,9813.73,9772.0
39,10151.72,10188.0,9756.0,9851.83,59573.084619,2020-02-10,590091358.442907,690308,28618.883245,283509329.4368132,-0.029540806878046277,0.04255436517161624,9.195412503711934,0.37238370556928424,10151.75,9895.05,9813.73
40,9851.74,10323.59,9700.0,10223.08,62422.395224,2020-02-11,624970415.4054742,710170,31905.31642,319373572.872505,0.03769283395623524,0.06329744796350698,9.232403188217933,0.047828824430072414,9851.83,10151.75,9895.05
41,10223.08,10450.0,10223.08,10326.46,61008.06393,2020-02-12,629756037.5160786,857655,31141.8077,321525481.5414018,0.01011241230627169,0.022196833048357255,9.242464812190933,-0.022657433905327373,10223.08,9851.83,10151.75
42,10325.33,10500.0,10080.0,10229.63,79344.358759,2020-02-13,815507473.735361,932802,38475.272548,395629173.0386233,-0.009268468901236115,0.04067666602423361,9.233043690158647,0.30055526512099884,10326.46,10223.08,9851.83
43,10227.78,10381.56,10111.37,10344.36,47038.480173,2020-02-14,482455622.0036259,622310,23697.005493,243079257.3055149,0.011398367974281731,0.026417267481310576,9.244196722630313,-0.40716037146542006,10229.63,10326.46,10223.08
44,10344.36,10375.0,9801.0,9904.72,57657.202947,2020-02-15,580845331.1747847,739781,26758.580323,269731775.5031557,-0.04250045435387029,0.055489174777366604,9.200766690181851,0.2257454478747194,10344.36,10229.63,10326.46
45,9904.46,10050.0,9638.12,9917.27,60023.999537,2020-02-16,592584876.9040861,708070,29406.136839,290482773.25193715,0.001293356730200479,0.04158530601365438,9.202032960791103,0.041049452089717775,9904.72,10344.36,10229.63
46,9910.7,9964.16,9452.67,9706.0,70261.011901,2020-02-17,680009637.6159953,778058,33221.839241,321724146.0973482,-0.02065444418658624,0.05160987619441611,9.18049952996516,0.1705486545875654,9917.27,9904.72,10344.36
47,9706.0,10250.0,9576.01,10164.71,70604.124019,2020-02-18,696870122.812608,723413,37303.996326,368380176.64872575,0.04726045744900054,0.06944055223573045,9.226677196388387,0.004883392776686035,9706.0,9917.27,9904.72
48,10164.78,10250.0,9350.0,9593.79,55162.586895,2020-02-19,547679966.9292257,588760,25457.91648,253188749.12823528,-0.056173375124695224,0.0885410210550548,9.168871293142024,-0.21870588069111352,10164.71,9706.0,9917.27
49,9594.65,9699.0,9400.0,9596.42,60152.342914,2020-02-20,576020107.4626018,667387,29843.208875,285816414.8781603,0.00018447780794517143,0.03116320032518122,9.16914539123855,0.09045543909131415,9593.79,10164.71,9706.0
50,9597.21,9755.51,9550.21,9677.05,42181.554524,2020-02-21,408286949.8035292,470599,21645.267614,209532434.5763331,0.008319084400570498,0.021391633610184743,9.17751238175816,-0.2987545874263434,9596.42,9593.79,10164.71
51,9677.05,9709.17,9560.02,9650.86,24636.757623,2020-02-22,237544283.22525856,319961,13267.246511,127929552.99759819,-0.002706403294392312,0.015412754920146083,9.174802309533138,-0.41593528496010146,9677.05,9596.42,9593.79
52,9650.85,9990.0,9645.0,9936.4,37702.089843,2020-02-23,371815095.46744496,441935,20035.250549,197592792.8624695,0.029588067372303906,0.03574814653631545,9.203960061011896,0.5303186571841203,9650.86,9677.05,9596.42
53,9936.4,9990.0,9473.56,9656.13,55796.59612,2020-02-24,542081527.6408329,589384,26426.930644,256859539.02050737,-0.028206392657300516,0.05197455819008902,9.175348225818471,0.4799337742907517,9936.4,9650.86,9677.05
54,9655.52,9675.0,9250.0,9315.84,54379.344552,2020-02-25,514946930.56602305,579079,26318.934158,249358678.88131347,-0.035179876381593145,0.044016272557045086,9.139471456103632,-0.025400323076195552,9656.13,9936.4,9650.86
55,9316.48,9377.44,8633.63,8785.25,92130.345482,2020-02-26,830717784.379095,871018,41928.874809,378197861.58165485,-0.057020462664010396,0.07983809335714791,9.080829457814467,0.6942158137618002,9315.84,9656.13,9936.4
56,8786.0,8971.77,8531.0,8823.21,72483.578762,2020-02-27,636955872.7625463,696646,35410.014492,311229361.68385184,0.004235146824493441,0.050167311632142095,9.085141028366941,-0.21324968030037939,8785.25,9315.84,9656.13
57,8823.25,8900.0,8445.0,8692.91,71155.208977,2020-02-28,615664817.0103912,655727,35295.606135,305533926.9847335,-0.014772334457257785,0.051568299662822656,9.070263029867757,-0.018326492809657036,8823.21,8785.25,9315.84
58,8690.8,8790.0,8523.55,8523.61,36748.183035,2020-02-29,318585951.98853236,414175,18916.854559,164044036.86872095,-0.019237584572191158,0.030658857642564638,9.050595239004272,-0.48354894092323764,8692.91,8823.21,8785.25
59,8523.61,8750.0,8411.0,8531.88,43892.201779,2020-03-01,375729315.25408256,472019,21838.368866,186962259.70689058,0.0009702461750360492,0.039771880693743614,9.051565014794724,0.19440467946934503,8523.61,8692.91,8823.21
60,8530.3,8965.75,8498.0,8915.24,60401.31773,2020-03-02,528906629.5628192,564535,31213.080602,273395227.9483244,0.045126197202912,0.05483394487884365,9.095517450854677,0.37612868076485295,8531.88,8523.61,8692.91
61,8911.18,8919.65,8651.0,8760.07,55154.997282,2020-03-03,484181096.3229557,512762,26954.229745,236655810.14459231,-0.016957350205023425,0.030147522550324383,9.07795917476609,-0.08685771511561369,8915.24,8531.88,8523.61
62,8760.07,8848.29,8660.0,8750.87,38696.482578,2020-03-04,338849891.9529354,454817,19279.33119,168832874.50723547,-0.0010502199183338723,0.021494120480772514,9.076908402980395,-0.2984047777185057,8760.07,8915.24,8531.88
63,8750.99,9159.42,8746.54,9054.68,58201.866355,2020-03-05,524102029.20478296,619552,30482.082171,274387102.9108894,0.03470350211804618,0.0471809475270797,9.11103703010167,0.5040608984985455,8750.87,8760.07,8915.24
64,9054.64,9170.0,8985.5,9131.88,43782.948044,2020-03-06,397598476.4205629,493216,22296.560506,202484342.22117206,0.008530433015558891,0.020376293259588455,9.11952686695888,-0.24773979279379765,9054.68,8750.87,8760.07
65,9130.89,9188.0,8835.0,8886.66,45422.204525,2020-03-07,409983263.78913796,485400,22281.715855,201161181.30473226,-0.026747666437773265,0.03865997728589437,9.092306554876762,0.037440523177028284,9131.88,9054.68,8750.87
66,8885.25,8886.76,8000.0,8033.31,77537.315166,2020-03-08,656931544.7821604,740741,34843.607849,295351474.4354491,-0.09588250189921499,0.09980135618018629,8.991351926242103,0.7070354901714229,8886.66,9131.88,9054.68
67,8034.76,8179.31,7632.01,7929.87,116968.863268,2020-03-09,918787729.0855838,929234,58020.957927,455866837.30462253,-0.013054528075511995,0.06811653366124193,8.978391921051896,0.5085493096785827,8033.31,8886.66,9131.88
68,7929.87,8149.0,7728.01,7894.56,86783.443875,2020-03-10,689700153.4490932,737528,43673.584024,347117049.3619673,-0.004452784219665551,0.05308914269716903,8.97392919366107,-0.258063714989167,7929.87,8033.31,8886.66
69,7894.57,7980.0,7590.0,7934.52,79942.411172,2020-03-11,624465167.3648188,699401,40497.892738,316442882.7597013,0.005060440277304679,0.04940104400873005,8.97897813963744,-0.07882877652163245,7894.56,7929.87,8033.31
70,7934.58,7966.17,4410.0,4800.0,261505.608653,2020-03-12,1628590104.2222133,1770812,119298.006197,743481672.2037649,-0.3950530462860038,0.44818629341439625,8.476371196895983,2.2711748972689594,7934.52,7894.56,7929.87
71,4800.01,5955.0,3782.13,5578.6,402201.673764,2020-03-13,2063819540.638995,2309830,197511.954273,1017423855.7557491,0.16220591207101664,0.45268030691602723,8.626693127838328,0.5380231262943733,4800.0,7934.52,7894.56
72,5576.05,5640.52,5055.13,5172.06,136910.135974,2020-03-14,736651880.9210789,1106125,66104.019729,356020329.8521769,-0.07245092852467239,0.10498291801544109,8.551026340752532,-0.6595982938292424,5578.6,4800.0,7934.52
73,5172.48,5940.0,5093.1,5361.3,139916.146534,2020-03-15,753755706.4268771,1037714,70540.65095,380499471.94982266,0.03650473273942101,0.16373190423162579,8.586961761970862,0.021956084833418377,5172.06,5578.6,4800.0
74,5360.33,5365.42,4442.12,5028.97,227276.92276,2020-03-16,1113690309.1015868,1608176,108901.967366,533857910.81658685,-0.06181708961948229,0.17224685793598532,8.522970470753496,0.6243795186624232,5361.3,5172.06,5578.6
75,5028.86,5525.0,4921.45,5312.64,150089.926318,2020-03-17,793147908.2684973,1069217,74698.374254,394902319.1241586,0.056430284398452324,0.12001726037312636,8.577844165826615,-0.33961651497502865,5028.97,5361.3,5172.06
76,5312.64,5436.17,5009.37,5393.04,137127.634894,2020-03-18,719748122.45302,962843,65106.067778,341970839.5779824,0.015133718829056564,0.08033670642091317,8.592864512331786,-0.08636350048261354,5312.64,5028.97,5361.3
77,5393.26,6400.0,5252.53,6162.37,199020.873439,2020-03-19,1164739707.514236,1403608,99011.947011,579536547.7582244,0.14260577090665016,0.2127600004449999,8.726216722793751,0.45135496278954745,5393.04,5312.64,5028.97
78,6162.05,6900.0,5670.0,6208.36,219298.329514,2020-03-20,1401734013.1752021,1580069,104719.63918,670117999.1481416,0.0075153560909111405,0.19960889639000007,8.73365204987244,0.10188607719689813,6162.37,5393.04,5312.64
79,6204.57,6456.98,5860.02,6186.98,128913.668363,2020-03-21,794962136.6384171,990974,63326.096852,390737241.11380976,-0.002835007099605602,0.09621295271066313,8.730202362941313,-0.4121538971651394,6208.36,6162.37,5393.04
80,6187.04,6407.87,5734.01,5816.19,119115.990527,2020-03-22,722895653.5100615,952259,57189.898349,347411876.3609581,-0.05993980966665813,0.10891476376425556,8.668400687180439,-0.07600185426739492,6186.98,6208.36,6162.37
81,5816.05,6600.0,5688.0,6467.31,164674.215785,2020-03-23,1015525672.0743864,1099406,84136.011728,519197453.13588756,0.11197634133131595,0.15680745523164347,8.774515535971133,0.3824694321596842,5816.19,6186.98,6208.36
82,6465.25,6833.0,6371.33,6744.72,151138.009878,2020-03-24,1001890515.2399886,1012669,72781.817328,482659188.55276763,0.04322648002784124,0.07140791152700979,8.816515255548918,-0.08219991115471881,6467.31,5816.19,6186.98
83,6744.69,6957.96,6450.0,6677.43,132155.734989,2020-03-25,880250736.9079887,912179,63515.16835,423439621.6406946,-0.00997228931203653,0.07531257922899348,8.806488461963987,-0.12559563874317714,6744.72,6467.31,5816.19
84,6677.42,6780.0,6510.0,6737.36,83026.555211,2020-03-26,552537189.4793514,668467,41123.410506,273834254.4669247,0.00897652087183376,0.04043477870195375,8.815423435780582,-0.371752158785158,6677.43,6744.72,6467.31
85,6737.27,6842.59,6261.0,6359.11,82914.968354,2020-03-27,551326113.8552039,643631,38439.272216,255910741.81760174,-0.05612955989592239,0.08632428268423264,8.75764370943514,-0.001343989964613379,6737.36,6677.43,6744.72
86,6359.11,6360.0,6024.0,6236.65,93159.693429,2020-03-28,577986706.1289365,725588,44960.523438,279053353.63500285,-0.01925741180762719,0.052837582617693356,8.738198458228737,0.12355700398100411,6359.11,6737.36,6677.43
87,6236.65,6266.0,5866.56,5881.42,63311.627714,2020-03-29,383707122.5009629,496709,29080.967922,176336037.90451324,-0.05695846327756082,0.06404720482951579,8.679553508335703,-0.32039677908287856,6236.65,6359.11,6737.36
88,5880.5,6599.0,5857.76,6394.38,118889.549992,2020-03-30,747569726.4544197,784034,58863.312983,370039956.0073812,0.08738712694498774,0.1260505059093614,8.763174758570148,0.8778469972224414,5881.42,6236.65,6359.11
89,6394.45,6523.23,6321.4,6410.44,72337.595259,2020-03-31,465780496.6224872,538231,34730.902334,223650665.24981058,0.0025006059942607184,0.031563308806855934,8.76568319030462,-0.3915563204346594,6394.38,5881.42,6236.65
90,6412.14,6679.94,6150.11,6642.92,97500.7524,2020-04-01,618527468.8341641,758061,49161.370195,312180122.98026615,0.03599110437389075,0.0826292002358027,8.801306904840958,0.3478572525241539,6410.44,6394.38,5881.42
91,6643.36,7198.0,6551.0,6794.09,149299.906871,2020-04-02,1014494762.4416422,1101043,74722.163748,508095825.9586769,0.02268882011512252,0.09739047710796947,8.823808395615421,0.5312692794255813,6642.92,6410.44,6394.38
92,6793.86,7048.0,6602.1,6734.1,104080.276939,2020-04-03,710254017.1002722,840456,51077.938671,348762338.666862,-0.008796177725181153,0.06563279196215402,8.814939449625609,-0.30287781740594955,6794.09,6642.92,6410.44
93,6732.97,6990.41,6650.01,6856.99,72990.861139,2020-04-04,495076283.5209041,659051,36419.056684,247173793.29146552,0.01841980582120506,0.050557183531190486,8.833023848919584,-0.29870612102830085,6734.1,6794.09,6642.92
